District,split,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Matale,validation,11,168.3310851129978,166.57075760917752,176.65637223671527,8.295861256538426,51,52,,,,
Matale,validation,12,7.544101922522689,4.609862878894917,106.2981612974121,0.21053458994953037,51,52,,,,
Matale,validation,13,20.67929941884327,15.45325530435289,89.15313815598117,0.7208660936219846,51,52,,,,
Matale,validation,14,23.20095656756948,16.25226473312333,43.995830479324496,0.7680034624467743,52,52,,,,
Matale,validation_aggregate,aggregate,18.94793906997836,15.207718688635538,87.77240688195562,0.8405821818276815,724,728,5721.93589738237,0.0,5956.849327946212,0.0
Matale,holdout,holdout,91.77406305958726,26.974891660454286,91.16981541899841,1.27722024907454,104,104,,,,
Matara,validation,1,11.215188254052118,7.458293381467026,79.52400024829527,0.7695064599926298,52,52,,,,
Matara,validation,2,16.06959697018076,11.771168171484472,142.84886579084147,1.1169721622576507,52,52,,,,
Matara,validation,3,18.952310440205277,15.233782590633352,73.39557040458709,1.4107866335047805,52,52,,,,
Matara,validation,4,17.892736124657375,17.186486810828704,104.77259653276394,1.3154214220828564,52,52,,,,
Matara,validation,5,10.24543961677298,8.386750879779418,70.83916254155974,0.5842076969169856,52,52,,,,
Matara,validation,6,8.961450685953913,7.985061705231888,73.01835442608163,0.584116250141561,51,52,,,,
Matara,validation,7,22.016481610696392,16.170193451544016,86.70165563882601,1.2326653714898541,52,52,,,,
Matara,validation,8,154.15968754724466,106.55635495015885,132.44691345765116,7.970346935276729,52,52,,,,
Matara,validation,9,17.768190321843527,15.36948332918026,63.03726899937463,0.6970226199015387,52,52,,,,
Matara,validation,10,65.32670669806294,49.03695440090166,73.59363289679585,1.6746188969213316,52,52,,,,
Matara,validation,11,75.47033403177404,73.22441660018146,167.2829606975497,2.323517351561722,51,52,,,,
Matara,validation,12,35.52140230591989,14.161703621856969,127.91257833965972,0.41017501022162767,51,52,,,,
Matara,validation,13,23.159026985007706,17.140344518654643,56.70190634074931,0.5150010009968544,51,52,,,,
Matara,validation,14,17.645621738681626,13.487932001916953,39.779013254262416,0.4095600988915349,52,52,,,,
Matara,validation_aggregate,aggregate,18.422523282431328,15.301632959906806,76.55881657254557,0.9432393111251403,724,728,3770.8380626772023,0.0,3952.4274133136005,0.0
Matara,holdout,holdout,73.74290083805384,45.518295122529324,122.66661670692483,1.4457271823537077,104,104,,,,
Monaragala,validation,1,21.44201873779888,12.728047107189894,107.27023814898504,5.909450442623879,52,52,,,,
Monaragala,validation,2,3.8623882551683093,2.847415835014141,71.31478836450914,0.5053434246441479,52,52,,,,
Monaragala,validation,3,3.0932631934013006,2.5927590848110706,83.24004976546598,0.36097315236994826,52,52,,,,
Monaragala,validation,4,2.5092029502207795,1.8526562182882904,60.0479831307808,0.2870623460994967,52,52,,,,
Monaragala,validation,5,4.971114302921756,3.8622078937736948,103.8326684235017,0.6657507529598855,52,52,,,,
Monaragala,validation,6,3.616677102678094,3.2077391753405102,79.79248960829585,0.5879239978972536,51,52,,,,
Monaragala,validation,7,4.5498951029293915,3.526357251930503,64.8398697431381,0.6832111389127725,52,52,,,,
Monaragala,validation,8,67.4368705859327,55.62738236136169,150.90574107732604,11.049599394882586,52,52,,,,
Monaragala,validation,9,62.28932425880818,60.42499469826912,131.49804979420935,5.9996448636579265,52,52,,,,
Monaragala,validation,10,7.576662437502307,6.319716745590257,98.71941043173416,0.4564996255210298,52,52,,,,
Monaragala,validation,11,0.010894007451995534,0.003200572530009011,31.372549019607842,0.00023398637913323988,51,52,,,,
Monaragala,validation,12,44.68270266860268,9.346177729239,172.54052134514654,0.7125838463552563,51,52,,,,
Monaragala,validation,13,6.04555154407842,4.500372066368211,52.493682337209336,0.36209314533543474,51,52,,,,
Monaragala,validation,14,27.216451153297665,13.558408665120446,82.43248252563114,1.0890118348023798,52,52,,,,
Monaragala,validation_aggregate,aggregate,5.508332923500088,4.181289980070953,82.83626614554856,0.6268373754285695,724,728,4132.593378256999,0.0,4810.4597667912285,0.0
Monaragala,holdout,holdout,12.695256968271694,7.805239489667409,41.055202496635076,0.6221939009863358,104,104,,,,
Mullaitivu,validation,1,0.7205766921228921,0.21153846153846154,23.076923076923077,,52,52,,,,
Mullaitivu,validation,2,0.7004615539058234,0.34256858784988764,194.38234293020324,4.858245427689316,52,52,,,,
Mullaitivu,validation,3,1.0256359262368149,0.47786936708344707,194.39168418415147,2.9234361280399113,52,52,,,,
Mullaitivu,validation,4,2.0887132858500266,1.8647045483111953,113.22853412790661,7.026422935665374,52,52,,,,
Mullaitivu,validation,5,2.5272608986413423,1.665223664720326,171.3412777137022,3.1874219840045503,52,52,,,,
Mullaitivu,validation,6,3.47835616083876,3.2673759759036534,132.95870297111384,4.087026993913848,51,52,,,,
Mullaitivu,validation,7,3.911208161675216,2.80563347396819,154.03930291839148,2.826062843924269,52,52,,,,
Mullaitivu,validation,8,7.359113170413606,5.558268987462889,116.19827074600128,4.743870601021441,52,52,,,,
Mullaitivu,validation,9,4.895265918289674,4.524547445525876,116.25704604237521,2.886349232490645,52,52,,,,
Mullaitivu,validation,10,4.55614976063667,2.619668096090858,127.66493036105177,1.3711761384497603,52,52,,,,
Mullaitivu,validation,11,10.064859093079908,9.855644968490228,174.31126138652436,4.808008761098762,51,52,,,,
Mullaitivu,validation,12,36.22599512746104,5.5147200624992525,191.12963246813587,2.5666712324080203,51,52,,,,
Mullaitivu,validation,13,1.501115658725636,0.9867372419798058,188.9825037745731,0.47152083671606054,51,52,,,,
Mullaitivu,validation,14,3.523984447226349,2.151285483226973,129.67069965476458,0.9132035576795444,52,52,,,,
Mullaitivu,validation_aggregate,aggregate,3.5011703040325544,2.3854767896589157,143.49900294475265,2.9234361280399113,724,728,40.91087631895868,0.031680722768255586,65.45525290515629,0.09951583030237816
Mullaitivu,holdout,holdout,1.798268543817228,1.346549413427709,130.38320571934094,0.5316149565320728,104,104,,,,
Nuwara Eliya,validation,1,5.052577801030748,4.60006302791156,100.28871050022295,1.6217171352637363,52,52,,,,
Nuwara Eliya,validation,2,5.555862682526565,3.9649978322170387,170.16036375763096,1.1826762176402639,52,52,,,,
Nuwara Eliya,validation,3,3.6324673862976717,3.0583259963956246,90.39930570973235,0.8678469403141745,52,52,,,,
Nuwara Eliya,validation,4,3.0193529189924897,2.2664392727567773,65.43862268415646,0.604383806068474,52,52,,,,
Nuwara Eliya,validation,5,4.015513788335605,3.018078431158144,58.57747525611161,0.804820914975505,52,52,,,,
Nuwara Eliya,validation,6,4.658776773877597,4.277348081082258,99.12001447406902,1.1584484386264449,51,52,,,,
Nuwara Eliya,validation,7,6.875437744416319,4.449491864903053,66.30849442105527,1.19594502845516,52,52,,,,
Nuwara Eliya,validation,8,23.94462754128284,14.030488985897845,103.64706196012247,3.6465186098317877,52,52,,,,
Nuwara Eliya,validation,9,4.705246124624257,4.266830831005648,81.31499565066306,0.9409188465138041,52,52,,,,
Nuwara Eliya,validation,10,7.323013188571617,4.931980808583855,70.62819049700623,0.9287178925975544,52,52,,,,
Nuwara Eliya,validation,11,14.798799040784928,14.287838118329901,149.1141349076874,2.678431377215551,51,52,,,,
Nuwara Eliya,validation,12,7.7396588909739314,2.255439289883335,171.07360314796355,0.4067284678701727,51,52,,,,
Nuwara Eliya,validation,13,3.6192690872355127,2.649718441168227,66.90519758431498,0.4857369251938712,51,52,,,,
Nuwara Eliya,validation,14,8.113104688797298,4.994298481415011,66.72945445737078,0.9218225229545852,52,52,,,,
Nuwara Eliya,validation_aggregate,aggregate,5.304220241778657,4.272089456043953,85.8571506801977,0.9348183695556793,724,728,2291.6970983120204,0.0,2432.614839849142,0.0
Nuwara Eliya,holdout,holdout,20.217971894162993,7.453212408474248,83.6022031604827,1.365940178353409,104,104,,,,
Polonnaruwa,validation,1,7.751223850005167,5.2034322494957514,99.52449693795808,2.394499796228134,52,52,,,,
Polonnaruwa,validation,2,3.7604035887436904,2.6060956551494336,89.95227697712116,0.8296957595985952,52,52,,,,
Polonnaruwa,validation,3,3.2116664039242964,2.4090006970667313,95.53623221112636,0.6752993867788141,52,52,,,,
Polonnaruwa,validation,4,5.515926718477502,4.184033007290139,74.36852309262585,1.1609910158969434,52,52,,,,
Polonnaruwa,validation,5,6.005990250537252,5.282029547430708,114.35815241104952,1.3676292272185735,52,52,,,,
Polonnaruwa,validation,6,4.036169551180216,3.26889558499813,104.77669691490159,0.8099918263712181,51,52,,,,
Polonnaruwa,validation,7,5.672877579379637,3.8013299315751548,77.2090434542911,0.9274261737822982,52,52,,,,
Polonnaruwa,validation,8,36.30403383437409,25.56932768398641,152.96928362746144,6.132427535119746,52,52,,,,
Polonnaruwa,validation,9,11.250137253588742,10.624448637794977,101.95326389444843,1.760545231726743,52,52,,,,
Polonnaruwa,validation,10,7.217796248165439,4.9746426422555095,56.13836852644107,0.6609665049150677,52,52,,,,
Polonnaruwa,validation,11,17.48698789813656,16.633947380920326,144.11647206473495,2.242374354341665,51,52,,,,
Polonnaruwa,validation,12,17.059372202890685,4.14792093475797,157.81018507845766,0.5445865761006855,51,52,,,,
Polonnaruwa,validation,13,3.361356576575792,2.8357519497966512,92.94637529234404,0.37995712744680854,51,52,,,,
Polonnaruwa,validation,14,13.367474776469074,9.670227026520472,105.11527488448395,1.3263104136799724,52,52,,,,
Polonnaruwa,validation_aggregate,aggregate,6.611893249351345,4.579337824772824,100.73888041620324,1.044208594839621,724,728,2535.9434904394175,0.0,2694.509881504981,0.0
Polonnaruwa,holdout,holdout,9.345489294843974,5.9346608802467,70.28167009354576,0.7830583278810453,104,104,,,,
Puttalam,validation,1,19.810161502846736,10.626303244168556,74.71655093807497,1.0455397704763763,52,52,,,,
Puttalam,validation,2,6.658720175988001,4.40924875852763,68.95509975077435,0.3959947071561947,52,52,,,,
Puttalam,validation,3,25.722507480408055,17.79429956670632,111.9621929582679,1.5974166205761393,52,52,,,,
Puttalam,validation,4,11.863317887014656,10.598648932906697,73.91465406626972,0.8393690900261167,52,52,,,,
Puttalam,validation,5,10.569139568771323,7.596153846153846,67.3398047837562,0.5524475524475524,52,52,,,,
Puttalam,validation,6,12.82802065931516,10.844282440230483,108.68566672851918,0.8115375839317219,51,52,,,,
Puttalam,validation,7,11.431415421254865,7.747324167792628,81.21631675251018,0.593308641748282,52,52,,,,
Puttalam,validation,8,175.38187227032705,138.37126628770537,168.36890574443905,10.93639926900792,52,52,,,,
Puttalam,validation,9,192.02336969981096,187.589245109342,144.4584766038665,7.542007836591055,52,52,,,,
Puttalam,validation,10,39.85638569655148,32.54197124487222,84.45991632249847,0.9322472538361143,52,52,,,,
Puttalam,validation,11,92.84400932476478,91.41963050528206,168.4943807683301,2.586328125820315,51,52,,,,
Puttalam,validation,12,42.61831826756577,13.310028005807647,106.46856198609093,0.37286250615669936,51,52,,,,
Puttalam,validation,13,30.67082799361781,23.48943415390846,61.03604410932575,0.6857882770665408,51,52,,,,
Puttalam,validation,14,58.57562740854945,37.77845566349067,68.19955071935885,1.1041570715319982,52,52,,,,
Puttalam,validation_aggregate,aggregate,28.19666773701293,15.552163786256983,82.83811653750433,0.8858081719311155,724,728,5679.3249943324,0.0,6629.226601548715,0.0
Puttalam,holdout,holdout,18.49613348318778,10.931335879220073,62.50062807673067,0.31296559322769585,104,104,,,,
Ratnapura,validation,1,40.78752599525745,29.356814596649397,117.41094430464689,2.021926303345389,52,52,,,,
Ratnapura,validation,2,11.845488297880564,9.25354504076884,79.37797588144464,0.5865717295245587,52,52,,,,
Ratnapura,validation,3,23.80801978939245,16.642531878974783,52.334689882575745,0.9138454674833039,52,52,,,,
Ratnapura,validation,4,17.196950355706957,12.759709005186904,67.65841443325097,0.6698009976476065,52,52,,,,
Ratnapura,validation,5,57.82169251066148,31.19402936014164,99.45560017096355,1.5887262749533453,52,52,,,,
Ratnapura,validation,6,7.446861418990851,6.278334167730923,52.45673650127202,0.2960250825199554,51,52,,,,
Ratnapura,validation,7,29.870430432119743,20.03258321724377,67.51260736381322,0.8945042000383219,52,52,,,,
Ratnapura,validation,8,238.00833636527204,124.2624070403475,102.9692122998178,5.5593588403227665,52,52,,,,
Ratnapura,validation,9,32.71701119107769,28.386529421641477,56.41842237989636,0.9007180545427433,52,52,,,,
Ratnapura,validation,10,46.66039990963656,35.52738482650488,55.51936229102255,0.918311688332477,52,52,,,,
Ratnapura,validation,11,72.75278811506176,66.89055069723955,107.77490843532492,1.7155666556854279,51,52,,,,
Ratnapura,validation,12,71.9891839912467,17.370097894826717,78.35649633482093,0.4355143388427979,51,52,,,,
Ratnapura,validation,13,22.97116282484155,18.34085551488816,50.13724890118907,0.4642685574281961,51,52,,,,
Ratnapura,validation,14,28.46044029242973,20.266406697067172,49.40128401324252,0.5150725752698643,52,52,,,,
Ratnapura,validation_aggregate,aggregate,31.293720811598718,20.14949495715547,67.58551089853209,0.8976111272905326,724,728,1637.3074782520503,0.0,1678.9736116137326,0.0
Ratnapura,holdout,holdout,69.77568607159252,42.321073560180466,46.60986905133899,1.1135400874834667,104,104,,,,
Trincomalee,validation,1,18.467628479479693,9.452583294689237,85.55783260673701,2.4950981285474128,52,52,,,,
Trincomalee,validation,2,2.476676113625335,2.0033198990133276,89.7684673734228,0.3503563948947075,52,52,,,,
Trincomalee,validation,3,2.7324492985382176,2.253481134338734,109.25323877758792,0.3367270660506154,52,52,,,,
Trincomalee,validation,4,3.0248432764871747,2.0992078320751664,97.21646910909783,0.353952033942635,52,52,,,,
Trincomalee,validation,5,12.399215376656867,9.091291889104125,168.64750163554302,1.7107859284683276,52,52,,,,
Trincomalee,validation,6,9.48579125947388,7.283069787496711,81.66952090421327,1.2881620032307106,51,52,,,,
Trincomalee,validation,7,7.339822169670162,5.136186503553064,80.08321046044895,0.8800649871901409,52,52,,,,
Trincomalee,validation,8,142.076075583584,83.41683319513439,139.56749860894573,14.27028056862431,52,52,,,,
Trincomalee,validation,9,16.22339388439445,12.880122720985774,62.793850031587574,0.9504136138847052,52,52,,,,
Trincomalee,validation,10,64.04202629539516,41.1402289888475,94.37570745807903,2.1401780162127473,52,52,,,,
Trincomalee,validation,11,238.35836832227378,230.48517760589763,167.65214776431822,11.303459786396619,51,52,,,,
Trincomalee,validation,12,16.316173085066108,5.707371932993822,114.36901390681047,0.2295912319727939,51,52,,,,
Trincomalee,validation,13,21.662842013235775,15.96870408283487,87.68044146503517,0.5926782880846823,51,52,,,,
Trincomalee,validation,14,44.02737303798173,29.80487393749892,91.69132370012947,1.127712557693914,52,52,,,,
Trincomalee,validation_aggregate,aggregate,16.26978348473028,9.27193759189668,93.03351557910426,1.0390630857893095,724,728,5053.658802932158,0.0,5145.463837183304,0.0
Trincomalee,holdout,holdout,15.36106935694588,11.133877217047283,70.47068850775577,0.4139349881682277,104,104,,,,
Vavuniya,validation,1,,,,,0,52,,,,
Vavuniya,validation,2,2.061220720440957,1.3158981310890157,191.1990164501272,0.08871223355656285,52,52,,,,
Vavuniya,validation,3,2.994269619455499,1.6691997172533537,188.17347082350605,0.10779060577109517,52,52,,,,
Vavuniya,validation,4,1.570991760192113,1.1025064025487339,195.57915279026255,0.08600409980878213,52,52,,,,
Vavuniya,validation,5,3.385369603403185,1.9495751179378282,185.51192128240808,0.17754449410291956,52,52,,,,
Vavuniya,validation,6,4.4097348449380185,2.7190894546255664,187.43887630453483,0.28014394607520693,51,52,,,,
Vavuniya,validation,7,4.657510012713923,3.4242599213605542,170.75570101555323,0.3859499911365101,52,52,,,,
Vavuniya,validation,8,20.29649689312893,18.127724115949174,196.5242920029774,2.185080040877474,52,52,,,,
Vavuniya,validation,9,12.168901076858226,10.13933696948169,170.464025084057,1.1302295137059426,52,52,,,,
Vavuniya,validation,10,23.94786890980626,12.37128243350842,172.77313956988758,1.356604653155021,52,52,,,,
Vavuniya,validation,11,7.944186207130928,3.538975300047521,150.93563211702437,0.37461583332701803,51,52,,,,
Vavuniya,validation,12,22.468714632904614,4.215686274509804,101.96078431372548,0.4276046515064202,51,52,,,,
Vavuniya,validation,13,2.178726653479753,1.370036761051417,183.88259595343442,0.14316181214628915,51,52,,,,
Vavuniya,validation,14,5.249542104573722,3.7115384615384617,169.23076923076923,0.40165465921450805,52,52,,,,
Vavuniya,validation_aggregate,aggregate,4.657510012713923,3.4242599213605542,183.88259595343442,0.37461583332701803,672,728,731.0216653535083,2.23657995726261e-137,894.7145481170115,6.543879760620391e-154
Vavuniya,holdout,holdout,12.170023429685433,3.6787398378690566,193.5643924443017,0.416757145433653,104,104,,,,
