District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,residual_variance_reduction,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Ampara,stage1_only,12,200.20004842102588,34.259285640903435,119.82500945649855,1.3345198377222904,51,52,,,,,
Ampara,stage1_plus_stage2,12,204.61631907018614,39.13482047868734,73.29062336133214,1.5244390914022445,51,52,,,,,
Ampara,stage1_only,13,20.2767996506737,17.03294194464149,83.78879459615638,0.6593220380113394,51,52,,,,,
Ampara,stage1_plus_stage2,13,12.349932380564747,9.550103472021004,37.89348949566068,0.36967152855076485,51,52,,,,,
Ampara,stage1_only,14,39.24990220944379,23.45498422331403,60.572360840789244,0.8608661889094414,52,52,,,,,
Ampara,stage1_plus_stage2,14,29.1920042245616,17.980636111938562,47.99493946894375,0.6599416796224542,52,52,,,,,
Ampara,stage1_only,holdout,17.217573622540257,11.6647744194693,65.05295804757958,0.42812980942825274,104,104,,,,,
Ampara,stage1_plus_stage2,holdout,10.83449225468262,7.415496836224917,40.64249953746816,0.2721694507876497,104,104,,,,,
Ampara,stage1_only,validation_aggregate,17.528739244643884,14.051381594896508,92.8403004527167,0.9671607710123138,724,728,,,,,
Ampara,stage1_plus_stage2,validation_aggregate,12.337474029608336,9.389367817339553,69.71945275491487,0.6816194705383067,724,728,0.309820797985749,37.99357052323253,0.060644645860124996,45.525824953121045,0.7247977432359108
Anuradhapura,stage1_only,1,21.638497747314865,12.499472831210019,75.72363094730969,1.7014989194317305,52,52,,,,,
Anuradhapura,stage1_plus_stage2,1,21.638497747314865,12.499472831210019,75.72363094730969,1.7014989194317305,52,52,,,,,
Anuradhapura,stage1_only,2,3.030397466051054,2.3009174075805414,56.183111762934026,0.22198090017474612,52,52,,,,,
Anuradhapura,stage1_plus_stage2,2,3.7036685397423943,2.6753607956474066,65.32494435450279,0.25810530867099285,52,52,,,,,
Anuradhapura,stage1_only,3,6.036885106939891,3.2277389438567705,68.23485054318846,0.28975817881838944,52,52,,,,,
Anuradhapura,stage1_plus_stage2,3,5.40967576815,3.130543419387519,65.84831490133631,0.2810328145155822,52,52,,,,,
Anuradhapura,stage1_only,4,6.136278452954903,5.126329077055729,66.57955109047455,0.524329488605228,52,52,,,,,
Anuradhapura,stage1_plus_stage2,4,5.016381112107254,3.749883453301566,55.05669258707104,0.38354433432667473,52,52,,,,,
Anuradhapura,stage1_only,5,5.298036058733841,4.219568482595124,60.22116089842503,0.4633950603905944,52,52,,,,,
Anuradhapura,stage1_plus_stage2,5,4.487392079070654,3.4003415846635816,53.33612512962064,0.37342716452482844,52,52,,,,,
Anuradhapura,stage1_only,6,12.55881610893926,11.814363149495254,125.55534839612923,1.363483889161786,51,52,,,,,
Anuradhapura,stage1_plus_stage2,6,8.334185361709611,4.558939360689903,71.87347243855726,0.526142652914117,51,52,,,,,
Anuradhapura,stage1_only,7,7.132914814138397,5.062859465524664,85.32154568071053,0.6134559644358352,52,52,,,,,
Anuradhapura,stage1_plus_stage2,7,5.98692446514812,4.447771589125211,71.86417272518267,0.5389270684633468,52,52,,,,,
