District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total
Nuwara Eliya,stage1_plus_stage2,2,5.555862682526565,3.9649978322170387,170.16036375763096,1.1826762176402639,52,52
Nuwara Eliya,stage1_plus_stage2,3,3.6324673862976717,3.0583259963956246,90.39930570973235,0.8678469403141745,52,52
Nuwara Eliya,stage1_plus_stage2,4,3.0710236543202165,2.3637203183720206,65.98326549753747,0.6303254182325388,52,52
Nuwara Eliya,stage1_plus_stage2,5,4.092392191646975,2.9864442613890083,56.51048311964624,0.7963851363704022,52,52
Nuwara Eliya,stage1_plus_stage2,6,2.6086386932383463,2.1074958558614387,74.62634924399013,0.5707801276291397,51,52
Nuwara Eliya,stage1_plus_stage2,7,6.673731501518444,4.364829918077953,64.67638012153121,1.1731893886025586,52,52
Nuwara Eliya,stage1_plus_stage2,8,23.88021100568634,13.846611732541582,99.44462520264096,3.5987289834714877,52,52
Nuwara Eliya,stage1_plus_stage2,9,2.8404203360384686,2.3647821984413473,58.38926045937897,0.5214802804566275,52,52
Nuwara Eliya,stage1_plus_stage2,10,4.385701357443549,3.4681810970279416,54.45568464237292,0.6530767179735469,52,52
Nuwara Eliya,stage1_plus_stage2,11,11.042380952849497,10.570401802239372,141.7327706110276,1.9815521160316123,51,52
Nuwara Eliya,stage1_plus_stage2,12,8.834288168599478,3.536217867774618,109.15443021615813,0.6376941653302032,51,52
Nuwara Eliya,stage1_plus_stage2,13,3.3360823062565554,2.5340915839909783,63.35870493366509,0.4645406225216727,51,52
Nuwara Eliya,stage1_plus_stage2,14,6.403330224610801,3.9571736356311438,51.120079937429274,0.7303952293082316,52,52
Polonnaruwa,stage1_plus_stage2,2,3.7604035887436904,2.6060956551494336,89.95227697712116,0.8296957595985952,52,52
Polonnaruwa,stage1_plus_stage2,3,3.2116664039242964,2.4090006970667313,95.53623221112636,0.6752993867788141,52,52
Polonnaruwa,stage1_plus_stage2,4,5.457976622290556,4.52530845252568,71.43964177881857,1.2556885780754288,52,52
Polonnaruwa,stage1_plus_stage2,5,5.58859086653079,4.915121909010612,114.32432939667368,1.2726290751961087,52,52
Polonnaruwa,stage1_plus_stage2,6,3.689565332958531,3.0634220260066036,100.61770952981348,0.7590780241432292,51,52
Polonnaruwa,stage1_plus_stage2,7,5.05797851019136,3.3781530046514607,65.367758069816,0.8241819499884516,52,52
Polonnaruwa,stage1_plus_stage2,8,33.56384423578279,22.05939523662541,102.47562247365336,5.290621811769141,52,52
Polonnaruwa,stage1_plus_stage2,9,8.099576950681518,7.403495423957661,86.82221341519953,1.226810822012178,52,52
Polonnaruwa,stage1_plus_stage2,10,4.965968419849783,3.6223593861058254,44.879356994653676,0.48129250584622857,52,52
Polonnaruwa,stage1_plus_stage2,11,8.029766541248756,7.3911097322634305,121.64965713892634,0.9963741338248491,51,52
Polonnaruwa,stage1_plus_stage2,12,18.267627550295348,5.4947795301785,112.05450184751,0.7214176012114963,51,52
Polonnaruwa,stage1_plus_stage2,13,3.227327508925823,2.7071939824988944,91.00816675284324,0.36273188460835815,51,52
Polonnaruwa,stage1_plus_stage2,14,9.866533978328023,6.833499218158655,61.76925939968106,0.937241819665834,52,52
Puttalam,stage1_plus_stage2,2,6.658720175988001,4.40924875852763,68.95509975077435,0.3959947071561947,52,52
Puttalam,stage1_plus_stage2,3,25.722507480408055,17.79429956670632,111.9621929582679,1.5974166205761393,52,52
Puttalam,stage1_plus_stage2,4,12.670198597020281,11.074899215037265,73.70106947913739,0.8770861394790401,52,52
Puttalam,stage1_plus_stage2,5,8.560048126388955,6.225818853912555,63.307793219877,0.4527868257390949,52,52
Puttalam,stage1_plus_stage2,6,10.754129304213517,7.077033797867363,82.40837473128491,0.5296135490180346,51,52
Puttalam,stage1_plus_stage2,7,10.25206360630733,6.88308293788997,79.20543603709174,0.5271229782661631,52,52
Puttalam,stage1_plus_stage2,8,166.66131094076044,129.3342743875857,141.58233081069628,10.222145838638896,52,52
Puttalam,stage1_plus_stage2,9,187.55432732759036,183.8893153636174,144.22811283611065,7.393252511514578,52,52
Puttalam,stage1_plus_stage2,10,36.34255351971307,29.89883304482759,79.82738484977415,0.8565278602579145,52,52
Puttalam,stage1_plus_stage2,11,62.27829822453006,60.59597116078249,158.70791061092422,1.7143042873649919,51,52
Puttalam,stage1_plus_stage2,12,47.19905712027762,14.882887869965957,77.954869177564,0.4169240566303317,51,52
Puttalam,stage1_plus_stage2,13,27.873152035191968,18.884691198757857,53.62606142319149,0.5513500135964275,51,52
Puttalam,stage1_plus_stage2,14,57.47971892506332,33.72347314250944,57.87254927686584,0.9856414375060419,52,52
Ratnapura,stage1_plus_stage2,2,11.845488297880564,9.25354504076884,79.37797588144464,0.5865717295245587,52,52
Ratnapura,stage1_plus_stage2,3,23.80801978939245,16.642531878974786,52.334689882575745,0.9138454674833041,52,52
Ratnapura,stage1_plus_stage2,4,13.018983682033864,10.52378865455513,49.673917036911476,0.5524298506328152,52,52
Ratnapura,stage1_plus_stage2,5,43.55285720609871,22.134490383993274,67.53651257017272,1.1273197844932912,52,52
Ratnapura,stage1_plus_stage2,6,11.607111775470143,9.736501708967314,66.35743851073192,0.459078577987578,51,52
Ratnapura,stage1_plus_stage2,7,16.942098877050142,12.636601991201989,40.989391694750786,0.56425541492886,52,52
Ratnapura,stage1_plus_stage2,8,211.80812622415385,96.81087084959678,56.693565869543924,4.331208315659764,52,52
Ratnapura,stage1_plus_stage2,9,34.4864859503944,30.547352077131606,58.75897182898429,0.9692819832131193,52,52
Ratnapura,stage1_plus_stage2,10,22.99335318727743,16.67370291693281,25.354080610001972,0.43098180041047085,52,52
Ratnapura,stage1_plus_stage2,11,54.79768105622057,49.6869933242608,97.38927437040627,1.274340666653893,51,52
Ratnapura,stage1_plus_stage2,12,82.84815001773093,24.890818821156756,70.7539019324928,0.6240787223991691,51,52
Ratnapura,stage1_plus_stage2,13,20.136905630336344,16.205490222744388,45.52463745182092,0.4102153011359216,51,52
Ratnapura,stage1_plus_stage2,14,23.45716342972219,15.742316742818993,37.841759490724435,0.4000924163142884,52,52
Trincomalee,stage1_plus_stage2,2,2.476676113625335,2.0033198990133276,89.7684673734228,0.3503563948947075,52,52
Trincomalee,stage1_plus_stage2,3,2.732449298538218,2.253481134338734,109.2532387775879,0.3367270660506154,52,52
Trincomalee,stage1_plus_stage2,4,3.2477357687550428,2.4024214370814367,107.90673454589337,0.4050775445143797,52,52
Trincomalee,stage1_plus_stage2,5,9.600265470625365,6.821822826314754,109.86324793681315,1.2837205801026557,52,52
Trincomalee,stage1_plus_stage2,6,8.641700695566524,6.955209676789856,78.63575318656844,1.2301731401124916,51,52
Trincomalee,stage1_plus_stage2,7,6.675534999650865,4.462149702580479,70.96543443657345,0.7645714808302637,52,52
Trincomalee,stage1_plus_stage2,8,138.03775024978754,76.90443808565199,97.17054527523898,13.156192418470567,52,52
Trincomalee,stage1_plus_stage2,9,12.667593718617441,10.643444512083315,55.99305470805708,0.7853709768175438,52,52
Trincomalee,stage1_plus_stage2,10,27.41189268549407,24.579018895233766,80.12631895185811,1.2786383837075153,52,52
Trincomalee,stage1_plus_stage2,11,225.23674954774086,220.09496215337683,167.58459704695088,10.793902582937822,51,52
Trincomalee,stage1_plus_stage2,12,19.24898793236116,7.989844226929988,115.56261234231573,0.3214085573654442,51,52
Trincomalee,stage1_plus_stage2,13,17.876986814511117,11.090887161462431,69.43176618582811,0.4116381631282001,51,52
Trincomalee,stage1_plus_stage2,14,30.057129105466434,18.79845656720765,55.40705999423003,0.711268082547798,52,52
Vavuniya,stage1_plus_stage2,2,2.061220720440957,1.3158981310890157,191.1990164501272,0.08871223355656285,52,52
Vavuniya,stage1_plus_stage2,3,2.994269619455499,1.6691997172533537,188.17347082350605,0.10779060577109517,52,52
Vavuniya,stage1_plus_stage2,4,1.5709917601921135,1.102506402548734,195.5791527902626,0.08600409980878214,52,52
Vavuniya,stage1_plus_stage2,5,2.7031160631000266,1.7000201158332724,118.35585061066884,0.15481794399882692,52,52
Vavuniya,stage1_plus_stage2,6,3.797825277847404,2.1340614195686576,101.97481241510707,0.21986933391536692,51,52
Vavuniya,stage1_plus_stage2,7,3.8438028421595285,2.737506428029844,94.12714038389545,0.30854567290396123,52,52
Vavuniya,stage1_plus_stage2,8,18.36146291115236,15.979526146384153,144.74500937141863,1.9261405029009349,52,52
Vavuniya,stage1_plus_stage2,9,9.790797135687288,7.452824860337103,89.96922201718813,0.8307646390476907,52,52
Vavuniya,stage1_plus_stage2,10,17.85318535687564,9.111070685521284,77.51919789184011,0.9990977858305372,52,52
Vavuniya,stage1_plus_stage2,11,6.408864944345919,3.197257951298191,126.469248724621,0.3384435748310883,51,52
Vavuniya,stage1_plus_stage2,12,22.660207328886962,5.223959974652412,129.30859461295788,0.5298756688682853,51,52
Vavuniya,stage1_plus_stage2,13,1.726032530232675,1.3892716169524266,115.29944251631683,0.14517175589776043,51,52
Vavuniya,stage1_plus_stage2,14,4.154533778366861,2.6230857395208798,88.56420868454447,0.2838646614377209,52,52
