District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Nuwara Eliya,5,True,4.039700359137058,2.941320995255964,128.63764684680453,52,52
Nuwara Eliya,6,True,6.819232924595727,3.0746185214416393,69.54091352736526,51,52
Nuwara Eliya,7,True,4.477569769756862,3.164477021786477,135.7896826235739,52,52
Nuwara Eliya,8,True,12.038499918291967,6.940554872135568,90.76233608519146,52,52
Nuwara Eliya,9,True,3.089874295977327,2.527641080613026,82.43711334010979,52,52
Nuwara Eliya,holdout,True,18.065109029994613,5.375401603474112,86.04223428333697,104,104
Nuwara Eliya,validation_aggregate,True,,3.0079697583488016,,724,728
Polonnaruwa,1,False,7.751223850005167,5.2034322494957514,200.0,52,52
Polonnaruwa,10,True,4.637046361447312,3.4138151126684,113.84848595672865,52,52
Polonnaruwa,11,True,3.926751207021878,3.1968944157925283,34.235353633839395,51,52
Polonnaruwa,12,True,19.47342023998287,5.971804289116956,123.97600336256218,51,52
Polonnaruwa,13,True,2.853010060812851,2.2289187137981834,108.27944995282817,51,52
Polonnaruwa,14,True,10.279259385929356,6.842805126480877,95.34589714802485,52,52
Polonnaruwa,2,True,3.1069386365395695,2.31977585740547,114.94934286494365,52,52
Polonnaruwa,3,True,2.9493646296206144,2.327874875632391,145.9141733284125,52,52
Polonnaruwa,4,True,5.247659429040639,4.212556410265297,143.12114026769106,52,52
Polonnaruwa,5,True,4.159375521220738,2.781659103380911,83.3247250481478,52,52
Polonnaruwa,6,True,9.190416453266211,4.426295739784634,128.83701283472928,51,52
Polonnaruwa,7,True,4.2635151929018615,3.0511251902043095,123.03646837918245,52,52
Polonnaruwa,8,True,23.595006618827327,12.617453976487768,58.70720604234838,52,52
Polonnaruwa,9,True,5.408209688107611,3.9518227605235117,48.17850423048325,52,52
Polonnaruwa,holdout,True,6.813268918583687,4.376573721933865,104.18287570001925,104,104
Polonnaruwa,validation_aggregate,True,,3.6828189365959556,,724,728
Puttalam,1,False,19.810161502846736,10.626303244168556,200.0,52,52
Puttalam,10,True,22.036335119305647,13.116312934930791,47.50450408878376,52,52
Puttalam,11,True,12.017142673601025,7.3373784141864435,12.41262334804599,51,52
Puttalam,12,True,47.12945919926156,15.182261264316445,111.30327153136848,51,52
Puttalam,13,True,30.40636178255226,18.944604682624156,89.76058378245706,51,52
Puttalam,14,True,38.94725455562257,23.88779956400521,84.58484447199984,52,52
Puttalam,2,True,6.654869653391512,4.521147809817074,138.01278343765316,52,52
Puttalam,3,True,21.69153484361684,13.22674546928069,99.34403181458583,52,52
Puttalam,4,True,8.487895211746315,6.423186653482556,79.92591848343692,52,52
Puttalam,5,True,7.8113275163960285,5.469211075501706,107.75222342222844,52,52
Puttalam,6,True,16.085735745370815,8.845497180323957,82.95008459011916,51,52
Puttalam,7,True,8.828284258484503,5.982876176970516,114.68848008305648,52,52
Puttalam,8,True,102.76395619152937,74.39864348957389,71.73928782298682,52,52
Puttalam,9,True,70.2422713803774,62.90573161470367,43.212433852783114,52,52
Puttalam,holdout,True,13.659490443981847,6.284319497019388,84.16143776982146,104,104
Puttalam,validation_aggregate,True,,11.871308089549673,,724,728
Ratnapura,1,False,40.78752599525745,29.356814596649397,200.0,52,52
Ratnapura,10,True,23.817111386551037,18.019927562628144,88.37442789195394,52,52
Ratnapura,11,True,19.24770625652256,14.755503025134663,36.07849301917145,51,52
Ratnapura,12,True,78.92365496096,21.67789965776177,115.78189280092613,51,52
Ratnapura,13,True,19.629725392751325,14.545449843245109,104.17870408388332,51,52
Ratnapura,14,True,24.607715852635486,15.59202021827997,104.62965033107177,52,52
Ratnapura,2,True,7.428891522699803,5.512717088977502,89.09168081666185,52,52
Ratnapura,3,True,22.787237296792114,16.39336589042098,122.27032931912983,52,52
Ratnapura,4,True,13.548626490719428,9.944609585473037,102.40065915929017,52,52
Ratnapura,5,True,32.34170254574877,16.615144970022943,95.86653102424863,52,52
Ratnapura,6,True,13.658039879215417,8.107004494752523,127.8649085409555,51,52
