District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Matara,7,True,11.269314289983036,8.020476018463944,86.2054175995577,52,52
Matara,8,True,106.17287056765113,56.5436679408181,49.43139643625305,52,52
Matara,9,True,10.030041993879843,7.84827413267254,80.26756777703797,52,52
Matara,holdout,True,47.08695139294981,19.555276926985513,45.77179493816851,104,104
Matara,validation_aggregate,True,,7.934375075568242,,724,728
Monaragala,1,False,21.44201873779888,12.728047107189898,200.0,52,52
Monaragala,10,True,5.278803898727573,3.2646406180378946,84.08271597462948,52,52
Monaragala,11,True,1.7455896777756876,0.6064382716189541,199.8954880131017,51,52
Monaragala,12,True,51.75004653920877,12.697560442638682,84.66607351999487,51,52
Monaragala,13,True,5.924625732694765,4.357967411679166,139.0918797093619,51,52
Monaragala,14,True,22.93895670914574,10.221041532051983,113.37473728970164,52,52
Monaragala,2,True,4.353126414055273,3.4394154853389147,123.14919239994944,52,52
Monaragala,3,True,2.7990573799392124,2.328143467047489,135.84961782344809,52,52
Monaragala,4,True,2.3247165870744073,1.8408487065727104,140.50196939302617,52,52
Monaragala,5,True,3.380970066738618,2.666536918518439,97.43525517952456,52,52
Monaragala,6,True,2.6902796876697574,2.120479243602759,96.30979880388415,51,52
Monaragala,7,True,4.352382012557794,3.3306948236441487,127.06525373637001,52,52
Monaragala,8,True,32.999508134414306,23.54338497753078,57.77781132088455,52,52
Monaragala,9,True,12.893013063992377,8.297970618355386,17.21917317721066,52,52
Monaragala,holdout,True,9.325712276766625,6.440458355982715,121.33128267340996,104,104
Monaragala,validation_aggregate,True,,3.385055154491532,,724,728
Mullaitivu,1,False,0.7205766921228921,0.21153846153846154,23.076923076923077,52,52
Mullaitivu,10,True,2.310401261013237,1.4785875350758586,98.99189043689557,52,52
Mullaitivu,11,True,3.031825684855241,1.787936866769237,27.781415333340053,51,52
Mullaitivu,12,True,41.409845532641704,9.328910716888105,116.57068095034784,51,52
Mullaitivu,13,True,1.2894276342645314,0.9440722283173946,143.2715722451508,51,52
Mullaitivu,14,True,3.095149815098781,1.9773894183239125,122.63268476067262,52,52
Mullaitivu,2,True,1.137631008537935,0.8949337857053312,154.47439865151662,52,52
Mullaitivu,3,True,0.8240974931920548,0.4704847696164761,123.55092816100492,52,52
Mullaitivu,4,True,2.0618628043453677,1.7802498465276302,145.03896164500284,52,52
Mullaitivu,5,True,2.181393005384014,1.4392914669428782,121.60224625497051,52,52
Mullaitivu,6,True,2.466567534028145,1.9376716156075202,79.39316548415833,51,52
Mullaitivu,7,True,3.27951490233288,2.3540121289537064,117.91285980020369,52,52
Mullaitivu,8,True,5.267749827788707,3.8720137349320614,101.24495283982779,52,52
Mullaitivu,9,True,2.230618074243385,1.8153662155701051,52.562778560677046,52,52
Mullaitivu,holdout,True,1.603311179664308,1.1298631569306146,105.68108866126704,104,104
Mullaitivu,validation_aggregate,True,,1.7840933566484336,,724,728
Nuwara Eliya,1,False,5.052577801030748,4.60006302791156,200.0,52,52
Nuwara Eliya,10,True,4.038949486800754,2.965945182136461,104.97129609494691,52,52
Nuwara Eliya,11,True,4.969953182486555,2.8749230941563098,32.15814268033645,51,52
Nuwara Eliya,12,True,8.655951870314455,3.019779016248986,130.50880015205323,51,52
Nuwara Eliya,13,True,3.155726586748156,2.4650308477287,131.50534733683787,51,52
Nuwara Eliya,14,True,4.9406006072461865,3.242543177832126,113.64564046528743,52,52
Nuwara Eliya,2,True,4.817465942132774,3.473549437129293,119.9807279846137,52,52
Nuwara Eliya,3,True,3.410119105884,2.7607075510815244,133.77664683290428,52,52
Nuwara Eliya,4,True,2.7246331198465605,2.1812441798342173,123.17019880055655,52,52
Nuwara Eliya,5,True,3.9661792696252154,2.9030227598788767,131.23175842467498,52,52
Nuwara Eliya,6,True,2.2999463649323357,1.7932240790808636,58.95670465251438,51,52
Nuwara Eliya,7,True,4.234274589009473,2.9402480296695654,127.67794572977009,52,52
Nuwara Eliya,8,True,12.242813661539202,6.960701719835033,86.74080568978746,52,52
Nuwara Eliya,9,True,3.0683364112235707,2.4717623765061996,78.4016959328054,52,52
Nuwara Eliya,holdout,True,18.151795151106686,5.562767032109202,89.54237149111925,104,104
Nuwara Eliya,validation_aggregate,True,,2.921635394774221,,724,728
Polonnaruwa,1,False,7.751223850005167,5.2034322494957514,200.0,52,52
Polonnaruwa,10,True,4.5781163414657104,3.369191980692545,112.89416019134661,52,52
Polonnaruwa,11,True,3.995764073521961,3.1112513482978827,33.84340351129387,51,52
Polonnaruwa,12,True,19.382533791924132,5.77433935173624,126.13537712314996,51,52
Polonnaruwa,13,True,2.842112518384262,2.376081895673186,119.63926874882796,51,52
Polonnaruwa,14,True,10.042389286662909,6.751664684401762,96.91741112673785,52,52
Polonnaruwa,2,True,2.9955063963400046,2.2331718350080867,117.52745857213986,52,52
Polonnaruwa,3,True,2.940630062093489,2.3496305464778855,146.27494227636754,52,52
Polonnaruwa,4,True,5.296364050420067,4.209072493345905,145.47462109356206,52,52
Polonnaruwa,5,True,4.060300289496473,2.7602278889439122,84.94295721039971,52,52
