District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases
Kandy,2013,48,2013-11-23,2013-11-29,12
Kandy,2013,49,2013-11-30,2013-12-06,9
Kandy,2013,50,2013-12-07,2013-12-13,28
Kandy,2013,51,2013-12-14,2013-12-20,18
Kandy,2013,52,2013-12-21,2013-12-27,22
Kandy,2014,1,2014-12-28,2014-01-03,16
Kandy,2014,2,2014-01-04,2014-01-10,19
Kandy,2014,3,2014-01-11,2014-01-17,9
Kandy,2014,4,2014-01-18,2014-01-24,13
Kandy,2014,5,2014-01-25,2014-01-31,11
Kandy,2014,6,2014-02-01,2014-02-07,7
Kandy,2014,7,2014-02-08,2014-02-14,13
Kandy,2014,8,2014-02-15,2014-02-21,10
Kandy,2014,9,2014-02-22,2014-02-28,8
Kandy,2014,10,2014-03-01,2014-03-07,4
Kandy,2014,11,2014-03-08,2014-03-14,13
Kandy,2014,12,2014-03-15,2014-03-21,9
Kandy,2014,13,2014-03-22,2014-03-28,9
Kandy,2014,14,2014-03-29,2014-04-04,8
Kandy,2014,15,2014-04-05,2014-04-11,6
Kandy,2014,16,2014-04-12,2014-04-18,3
Kandy,2014,17,2014-04-19,2014-04-25,17
Kandy,2014,18,2014-04-26,2014-05-02,11
Kandy,2014,19,2014-05-03,2014-05-09,5
Kandy,2014,20,2014-05-10,2014-05-16,4
Kandy,2014,21,2014-05-17,2014-05-23,34
Kandy,2014,22,2014-05-24,2014-05-30,44
Kandy,2014,23,2014-05-31,2014-06-06,42
Kandy,2014,24,2014-06-07,2014-06-13,35
Kandy,2014,25,2014-06-14,2014-06-20,75
Kandy,2014,26,2014-06-21,2014-06-27,39
Kandy,2014,27,2014-06-28,2014-07-04,37
Kandy,2014,28,2014-07-05,2014-07-11,49
Kandy,2014,29,2014-07-12,2014-07-18,63
Kandy,2014,30,2014-07-19,2014-07-25,48
Kandy,2014,31,2014-07-26,2014-08-01,36
Kandy,2014,32,2014-08-02,2014-08-08,55
Kandy,2014,33,2014-08-09,2014-08-15,50
Kandy,2014,34,2014-08-16,2014-08-22,48
Kandy,2014,35,2014-08-23,2014-08-29,54
Kandy,2014,36,2014-08-30,2014-09-05,40
Kandy,2014,37,2014-09-06,2014-09-12,46
Kandy,2014,38,2014-09-13,2014-09-19,36
Kandy,2014,39,2014-09-20,2014-09-26,40
Kandy,2014,40,2014-09-27,2014-10-03,39
Kandy,2014,41,2014-10-04,2014-10-10,48
Kandy,2014,42,2014-10-11,2014-10-17,60
Kandy,2014,43,2014-10-18,2014-10-24,68
Kandy,2014,44,2014-10-25,2014-10-31,48
Kandy,2014,45,2014-11-01,2014-11-07,72
Kandy,2014,46,2014-11-08,2014-11-14,114
Kandy,2014,47,2014-11-15,2014-11-21,118
Kandy,2014,48,2014-11-22,2014-11-28,60
Kandy,2014,49,2014-11-29,2014-12-05,114
Kandy,2014,50,2014-12-06,2014-12-12,73
Kandy,2014,51,2014-12-13,2014-12-19,60
Kandy,2014,52,2014-12-20,2014-12-26,94
Kandy,2015,1,2014-12-27,2015-01-02,37
Kandy,2015,2,2015-01-03,2015-01-09,20
Kandy,2015,3,2015-01-10,2015-01-16,43
Kandy,2015,4,2015-01-17,2015-01-23,65
Kandy,2015,5,2015-01-24,2015-01-30,42
Kandy,2015,6,2015-01-31,2015-02-06,28
Kandy,2015,7,2015-02-07,2015-02-13,52
Kandy,2015,8,2015-02-14,2015-02-20,21
Kandy,2015,9,2015-02-21,2015-02-27,5
Kandy,2015,10,2015-02-28,2015-03-06,6
Kandy,2015,11,2015-03-07,2015-03-13,1
Kandy,2015,12,2015-03-14,2015-03-20,5
Kandy,2015,13,2015-03-21,2015-03-27,2
Kandy,2015,14,2015-03-28,2015-04-03,7
Kandy,2015,15,2015-04-04,2015-04-10,0
Kandy,2015,16,2015-04-11,2015-04-17,12
Kandy,2015,17,2015-04-18,2015-04-24,6
Kandy,2015,18,2015-04-25,2015-05-01,13
Kandy,2015,19,2015-05-02,2015-05-08,15
Kandy,2015,20,2015-05-09,2015-05-15,12
Kandy,2015,21,2015-05-16,2015-05-22,8
Kandy,2015,22,2015-05-23,2015-05-29,17
Kandy,2015,23,2015-05-30,2015-06-05,18
Kandy,2015,24,2015-06-06,2015-06-12,19
Kandy,2015,25,2015-06-13,2015-06-19,17
Kandy,2015,26,2015-06-20,2015-06-26,12
Kandy,2015,27,2015-06-27,2015-07-03,8
Kandy,2015,28,2015-07-04,2015-07-10,9
Kandy,2015,29,2015-07-11,2015-07-17,15
Kandy,2015,31,2015-07-25,2015-07-31,16
Kandy,2015,32,2015-08-01,2015-08-07,15
Kandy,2015,33,2015-08-08,2015-08-14,7
Kandy,2015,34,2015-08-15,2015-08-21,6
Kandy,2015,35,2015-08-22,2015-08-28,13
Kandy,2015,36,2015-08-29,2015-09-04,11
Kandy,2015,37,2015-09-05,2015-09-11,16
Kandy,2015,38,2015-09-12,2015-09-18,11
Kandy,2015,39,2015-09-19,2015-09-25,21
Kandy,2015,40,2015-09-26,2015-10-02,27
Kandy,2015,41,2015-10-03,2015-10-09,16
Kandy,2015,42,2015-10-10,2015-10-16,39
Kandy,2015,43,2015-10-17,2015-10-23,21
Kandy,2015,44,2015-10-24,2015-10-30,42
Kandy,2015,45,2015-10-31,2015-11-06,25
Kandy,2015,46,2015-11-07,2015-11-13,19
Kandy,2015,47,2015-11-14,2015-11-20,42
Kandy,2015,48,2015-11-21,2015-11-27,25
Kandy,2015,49,2015-11-28,2015-12-04,44
Kandy,2015,50,2015-12-05,2015-12-11,48
Kandy,2015,51,2015-12-12,2015-12-18,17
Kandy,2015,52,2015-12-19,2015-12-25,32
Kandy,2016,1,2016-12-26,2016-01-01,71
Kandy,2016,2,2016-01-02,2016-01-08,35
Kandy,2016,3,2016-01-09,2016-01-15,50
Kandy,2016,4,2016-01-16,2016-01-22,64
Kandy,2016,5,2016-01-23,2016-01-29,62
Kandy,2016,6,2016-01-30,2016-02-05,51
Kandy,2016,7,2016-02-06,2016-02-12,50
Kandy,2016,8,2016-02-13,2016-02-19,23
Kandy,2016,9,2016-02-20,2016-02-26,38
Kandy,2016,10,2016-02-27,2016-03-04,38
Kandy,2016,11,2016-03-05,2016-03-11,29
Kandy,2016,12,2016-03-12,2016-03-18,6
Kandy,2016,13,2016-03-19,2016-03-25,9
Kandy,2016,14,2016-03-26,2016-04-01,18
Kandy,2016,15,2016-04-02,2016-04-08,13
Kandy,2016,16,2016-04-09,2016-04-15,7
Kandy,2016,17,2016-04-16,2016-04-22,21
Kandy,2016,18,2016-04-23,2016-04-29,26
Kandy,2016,19,2016-04-30,2016-05-06,33
Kandy,2016,20,2016-05-07,2016-05-13,38
Kandy,2016,21,2016-05-14,2016-05-20,27
Kandy,2016,22,2016-05-21,2016-05-27,34
Kandy,2016,23,2016-05-28,2016-06-03,55
Kandy,2016,24,2016-06-04,2016-06-10,1
Kandy,2016,25,2016-06-11,2016-06-17,92
Kandy,2016,26,2016-06-18,2016-06-24,152
Kandy,2016,27,2016-06-25,2016-07-01,172
Kandy,2016,28,2016-07-02,2016-07-08,139
Kandy,2016,29,2016-07-09,2016-07-15,283
Kandy,2016,30,2016-07-16,2016-07-22,160
Kandy,2016,31,2016-07-23,2016-07-29,204
Kandy,2016,32,2016-07-30,2016-08-05,146
Kandy,2016,33,2016-08-06,2016-08-12,127
Kandy,2016,34,2016-08-13,2016-08-19,8
Kandy,2016,35,2016-08-20,2016-08-26,85
Kandy,2016,36,2016-08-27,2016-09-02,89
Kandy,2016,37,2016-09-03,2016-09-09,49
Kandy,2016,38,2016-09-10,2016-09-16,56
Kandy,2016,39,2016-09-17,2016-09-23,43
Kandy,2016,40,2016-09-24,2016-09-30,51
Kandy,2016,41,2016-10-01,2016-10-07,27
Kandy,2016,42,2016-10-08,2016-10-14,35
Kandy,2016,43,2016-10-15,2016-10-21,23
Kandy,2016,44,2016-10-22,2016-10-28,34
Kandy,2016,45,2016-10-29,2016-11-04,24
Kandy,2016,46,2016-11-05,2016-11-11,15
Kandy,2016,47,2016-11-12,2016-11-18,16
Kandy,2016,48,2016-11-19,2016-11-25,22
Kandy,2016,49,2016-11-26,2016-12-02,32
Kandy,2016,50,2016-12-03,2016-12-09,22
Kandy,2016,51,2016-12-10,2016-12-16,43
Kandy,2016,52,2016-12-17,2016-12-23,67
Kandy,2016,53,2016-12-24,2016-12-30,66
Kandy,2017,1,2016-12-31,2017-01-06,43
Kandy,2017,2,2017-01-07,2017-01-13,69
Kandy,2017,3,2017-01-14,2017-01-20,74
Kandy,2017,4,2017-01-21,2017-01-27,49
Kandy,2017,5,2017-01-28,2017-02-03,25
Kandy,2017,6,2017-02-04,2017-02-10,60
Kandy,2017,7,2017-02-11,2017-02-17,51
Kandy,2017,8,2017-02-18,2017-02-24,28
Kandy,2017,9,2017-02-25,2017-03-03,71
Kandy,2017,10,2017-03-04,2017-03-10,69
Kandy,2017,11,2017-03-11,2017-03-17,82
Kandy,2017,12,2017-03-18,2017-03-24,66
Kandy,2017,13,2017-03-25,2017-03-31,46
Kandy,2017,14,2017-04-01,2017-04-07,66
Kandy,2017,15,2017-04-08,2017-04-14,41
Kandy,2017,16,2017-04-15,2017-04-21,208
Kandy,2017,17,2017-04-22,2017-04-28,130
Kandy,2017,18,2017-04-29,2017-05-05,162
Kandy,2017,19,2017-05-06,2017-05-12,191
Kandy,2017,20,2017-05-13,2017-05-19,250
Kandy,2017,21,2017-05-20,2017-05-26,261
Kandy,2017,22,2017-05-27,2017-06-02,288
Kandy,2017,23,2017-06-03,2017-06-09,344
Kandy,2017,24,2017-06-10,2017-06-16,426
Kandy,2017,25,2017-06-17,2017-06-23,652
Kandy,2017,26,2017-06-24,2017-06-30,585
Kandy,2017,27,2017-07-01,2017-07-07,1002
Kandy,2017,28,2017-07-08,2017-07-14,869
Kandy,2017,29,2017-07-15,2017-07-21,922
Kandy,2017,30,2017-07-22,2017-07-28,1062
Kandy,2017,31,2017-07-29,2017-08-04,687
Kandy,2017,32,2017-08-05,2017-08-11,670
Kandy,2017,33,2017-08-12,2017-08-18,518
Kandy,2017,34,2017-08-19,2017-08-25,344
Kandy,2017,35,2017-08-26,2017-09-01,252
Kandy,2017,36,2017-09-02,2017-09-08,179
Kandy,2017,37,2017-09-09,2017-09-15,206
Kandy,2017,38,2017-09-16,2017-09-22,198
Kandy,2017,39,2017-09-23,2017-09-29,182
Kandy,2017,40,2017-09-30,2017-10-06,183
Kandy,2017,41,2017-10-07,2017-10-13,239
Kandy,2017,42,2017-10-14,2017-10-20,203
Kandy,2017,43,2017-10-21,2017-10-27,196
Kandy,2017,44,2017-10-28,2017-11-03,183
Kandy,2017,45,2017-11-04,2017-11-10,280
Kandy,2017,46,2017-11-11,2017-11-17,220
Kandy,2017,47,2017-11-18,2017-11-24,201
Kandy,2017,48,2017-11-25,2017-12-01,204
Kandy,2017,49,2017-12-02,2017-12-08,222
Kandy,2017,50,2017-12-09,2017-12-15,224
Kandy,2017,51,2017-12-16,2017-12-22,180
Kandy,2017,52,2017-12-23,2017-12-29,127
Kandy,2018,1,2017-12-30,2018-01-05,157
Kandy,2018,2,2018-01-06,2018-01-12,114
Kandy,2018,3,2018-01-13,2018-01-19,97
Kandy,2018,4,2018-01-20,2018-01-26,113
Kandy,2018,5,2018-01-27,2018-02-02,82
Kandy,2018,6,2018-02-03,2018-02-09,73
Kandy,2018,7,2018-02-10,2018-02-16,67
Kandy,2018,8,2018-02-17,2018-02-23,49
Kandy,2018,9,2018-02-24,2018-03-02,35
Kandy,2018,10,2018-03-03,2018-03-09,29
Kandy,2018,11,2018-03-10,2018-03-16,35
Kandy,2018,12,2018-03-17,2018-03-23,30
Kandy,2018,13,2018-03-24,2018-03-30,52
Kandy,2018,14,2018-03-31,2018-04-06,37
Kandy,2018,15,2018-04-07,2018-04-13,33
Kandy,2018,16,2018-04-14,2018-04-20,34
Kandy,2018,17,2018-04-21,2018-04-27,36
Kandy,2018,18,2018-04-28,2018-05-04,62
Kandy,2018,19,2018-05-05,2018-05-11,63
Kandy,2018,20,2018-05-12,2018-05-18,80
Kandy,2018,21,2018-05-19,2018-05-25,91
Kandy,2018,22,2018-05-26,2018-06-01,74
Kandy,2018,23,2018-06-02,2018-06-08,94
Kandy,2018,24,2018-06-09,2018-06-15,85
Kandy,2018,25,2018-06-16,2018-06-22,65
Kandy,2018,26,2018-06-23,2018-06-29,93
Kandy,2018,27,2018-06-30,2018-07-06,140
Kandy,2018,28,2018-07-07,2018-07-13,119
Kandy,2018,29,2018-07-14,2018-07-20,151
Kandy,2018,30,2018-07-21,2018-07-27,84
Kandy,2018,31,2018-07-28,2018-08-03,120
Kandy,2018,32,2018-08-04,2018-08-10,93
Kandy,2018,33,2018-08-11,2018-08-17,76
Kandy,2018,34,2018-08-18,2018-08-24,50
Kandy,2018,35,2018-08-25,2018-08-31,54
Kandy,2018,36,2018-09-01,2018-09-07,96
Kandy,2018,37,2018-09-08,2018-09-14,73
Kandy,2018,38,2018-09-15,2018-09-21,53
Kandy,2018,39,2018-09-22,2018-09-28,51
Kandy,2018,40,2018-09-29,2018-10-05,41
Kandy,2018,41,2018-10-06,2018-10-12,48
Kandy,2018,42,2018-10-13,2018-10-19,52
Kandy,2018,43,2018-10-20,2018-10-26,52
Kandy,2018,44,2018-10-27,2018-11-02,83
Kandy,2018,45,2018-11-03,2018-11-09,73
Kandy,2018,46,2018-11-10,2018-11-16,89
Kandy,2018,47,2018-11-17,2018-11-23,64
Kandy,2018,48,2018-11-24,2018-11-30,51
Kandy,2018,49,2018-12-01,2018-12-07,120
Kandy,2018,50,2018-12-08,2018-12-14,75
Kandy,2018,51,2018-12-15,2018-12-21,90
Kandy,2018,52,2018-12-22,2018-12-28,54
Kandy,2019,1,2018-12-29,2019-01-04,53
Kandy,2019,2,2019-01-05,2019-01-11,96
Kandy,2019,3,2019-01-12,2019-01-18,70
Kandy,2019,4,2019-01-19,2019-01-25,69
Kandy,2019,5,2019-01-26,2019-02-01,70
Kandy,2019,6,2019-02-02,2019-02-08,54
Kandy,2019,7,2019-02-09,2019-02-15,58
Kandy,2019,8,2019-02-16,2019-02-22,47
Kandy,2019,9,2019-02-23,2019-03-01,39
Kandy,2019,10,2019-03-02,2019-03-08,53
Kandy,2019,11,2019-03-09,2019-03-15,52
Kandy,2019,12,2019-03-16,2019-03-22,35
Kandy,2019,13,2019-03-23,2019-03-29,50
Kandy,2019,14,2019-03-30,2019-04-05,35
Kandy,2019,15,2019-04-06,2019-04-12,51
Kandy,2019,16,2019-04-13,2019-04-19,45
Kandy,2019,17,2019-04-20,2019-04-26,61
Kandy,2019,18,2019-04-27,2019-05-03,63
Kandy,2019,19,2019-05-04,2019-05-10,70
Kandy,2019,20,2019-05-11,2019-05-17,45
Kandy,2019,21,2019-05-18,2019-05-24,60
Kandy,2019,22,2019-05-25,2019-05-31,58
Kandy,2019,23,2019-06-01,2019-06-07,64
Kandy,2019,24,2019-06-08,2019-06-14,71
Kandy,2019,25,2019-06-15,2019-06-21,62
Kandy,2019,26,2019-06-22,2019-06-28,81
Kandy,2019,27,2019-06-29,2019-07-05,83
Kandy,2019,28,2019-07-06,2019-07-12,141
Kandy,2019,29,2019-07-13,2019-07-19,138
Kandy,2019,30,2019-07-20,2019-07-26,134
Kandy,2019,31,2019-07-27,2019-08-02,154
Kandy,2019,32,2019-08-03,2019-08-09,134
Kandy,2019,33,2019-08-10,2019-08-16,87
Kandy,2019,34,2019-08-17,2019-08-23,148
Kandy,2019,35,2019-08-24,2019-08-30,154
Kandy,2019,36,2019-08-31,2019-09-06,139
Kandy,2019,37,2019-09-07,2019-09-13,141
Kandy,2019,38,2019-09-14,2019-09-20,258
Kandy,2019,39,2019-09-21,2019-09-27,246
Kandy,2019,40,2019-09-28,2019-10-04,331
Kandy,2019,41,2019-10-05,2019-10-11,316
Kandy,2019,42,2019-10-12,2019-10-18,383
Kandy,2019,43,2019-10-19,2019-10-25,472
Kandy,2019,44,2019-10-26,2019-11-01,479
Kandy,2019,45,2019-11-02,2019-11-08,541
Kandy,2019,46,2019-11-09,2019-11-15,448
Kandy,2019,47,2019-11-16,2019-11-22,476
Kandy,2019,48,2019-11-23,2019-11-29,500
Kandy,2019,49,2019-11-30,2019-12-06,409
Kandy,2019,50,2019-12-07,2019-12-13,324
Kandy,2019,51,2019-12-14,2019-12-20,288
Kandy,2019,52,2019-12-21,2019-12-27,273
Kandy,2019,53,2019-12-28,2020-01-03,199
Kandy,2020,2,2020-01-04,2020-01-10,224
Kandy,2020,3,2020-01-11,2020-01-17,174
Kandy,2020,4,2020-01-18,2020-01-24,154
Kandy,2020,5,2020-01-25,2020-01-31,122
Kandy,2020,6,2020-02-01,2020-02-07,104
Kandy,2020,7,2020-02-08,2020-02-14,73
Kandy,2020,8,2020-02-15,2020-02-21,62
Kandy,2020,9,2020-02-21,2020-02-28,51
Kandy,2020,10,2020-02-29,2020-03-06,26
Kandy,2020,11,2020-03-07,2020-03-13,41
Kandy,2020,12,2020-03-14,2020-03-20,21
Kandy,2020,13,2020-03-21,2020-03-27,19
Kandy,2020,14,2020-03-28,2020-04-03,6
Kandy,2020,15,2020-04-04,2020-04-10,2
Kandy,2020,16,2020-04-11,2020-04-17,14
Kandy,2020,17,2020-04-18,2020-04-24,14
Kandy,2020,18,2020-04-25,2020-05-01,10
Kandy,2020,19,2020-05-02,2020-05-08,44
Kandy,2020,20,2020-05-09,2020-05-15,32
Kandy,2020,21,2020-05-16,2020-05-22,51
Kandy,2020,22,2020-05-23,2020-05-29,78
Kandy,2020,23,2020-05-30,2020-06-05,65
Kandy,2020,24,2020-06-06,2020-06-12,113
Kandy,2020,25,2020-06-13,2020-06-19,121
Kandy,2020,26,2020-06-20,2020-06-26,150
Kandy,2020,27,2020-06-27,2020-07-03,130
Kandy,2020,28,2020-07-04,2020-07-10,128
Kandy,2020,29,2020-07-11,2020-07-17,149
Kandy,2020,30,2020-07-18,2020-07-24,87
Kandy,2020,31,2020-07-25,2020-07-31,97
Kandy,2020,32,2020-08-01,2020-08-07,105
Kandy,2020,33,2020-08-08,2020-08-14,101
Kandy,2020,34,2020-08-15,2020-08-21,98
Kandy,2020,35,2020-08-22,2020-08-28,89
Kandy,2020,36,2020-08-29,2020-09-04,64
Kandy,2020,37,2020-09-05,2020-09-11,90
Kandy,2020,38,2020-09-12,2020-09-18,69
Kandy,2020,39,2020-09-19,2020-09-25,52
Kandy,2020,40,2020-09-26,2020-10-02,51
Kandy,2020,41,2020-10-03,2020-10-09,54
Kandy,2020,42,2020-10-10,2020-10-16,45
Kandy,2020,43,2020-10-17,2020-10-23,28
Kandy,2020,44,2020-10-24,2020-10-30,24
Kandy,2020,45,2020-10-31,2020-11-06,34
Kandy,2020,46,2020-11-07,2020-11-13,24
Kandy,2020,47,2020-11-14,2020-11-20,27
Kandy,2020,48,2020-11-21,2020-11-27,17
Kandy,2020,49,2020-11-28,2020-12-04,10
Kandy,2020,50,2020-12-05,2020-12-11,12
Kandy,2020,51,2020-12-12,2020-12-18,17
Kandy,2020,52,2020-12-19,2020-12-25,6
Kandy,2021,1,2020-12-26,2021-01-01,18
Kandy,2021,2,2021-01-02,2021-01-08,8
Kandy,2021,3,2021-01-09,2021-01-15,9
Kandy,2021,4,2021-01-16,2021-01-22,13
Kandy,2021,5,2021-01-23,2021-01-29,17
Kandy,2021,6,2021-01-30,2021-02-05,9
Kandy,2021,7,2021-02-06,2021-02-12,12
Kandy,2021,8,2021-02-13,2021-02-19,11
Kandy,2021,9,2021-02-20,2021-02-26,15
Kandy,2021,10,2021-02-27,2021-03-05,10
Kandy,2021,11,2021-03-06,2021-03-12,9
Kandy,2021,12,2021-03-13,2021-03-19,16
Kandy,2021,13,2021-03-20,2021-03-26,16
Kandy,2021,14,2021-03-27,2021-04-02,18
Kandy,2021,15,2021-04-03,2021-04-09,20
Kandy,2021,16,2021-04-10,2021-04-16,11
Kandy,2021,17,2021-04-17,2021-04-23,29
Kandy,2021,18,2021-04-24,2021-04-30,12
Kandy,2021,19,2021-05-01,2021-05-07,15
Kandy,2021,20,2021-05-08,2021-05-14,9
Kandy,2021,21,2021-05-15,2021-05-21,5
Kandy,2021,22,2021-05-22,2021-05-28,8
Kandy,2021,23,2021-05-29,2021-06-04,6
Kandy,2021,24,2021-06-05,2021-06-11,6
Kandy,2021,25,2021-06-12,2021-06-18,8
Kandy,2021,26,2021-06-19,2021-06-25,20
Kandy,2021,27,2021-06-26,2021-07-02,34
Kandy,2021,28,2021-07-03,2021-07-09,25
Kandy,2021,29,2021-07-10,2021-07-16,25
Kandy,2021,30,2021-07-17,2021-07-23,17
Kandy,2021,31,2021-07-24,2021-07-30,28
Kandy,2021,32,2021-07-31,2021-08-06,20
Kandy,2021,33,2021-08-07,2021-08-13,18
Kandy,2021,34,2021-08-14,2021-08-20,13
Kandy,2021,35,2021-08-21,2021-08-27,17
Kandy,2021,36,2021-08-28,2021-09-03,8
Kandy,2021,37,2021-09-04,2021-09-10,8
Kandy,2021,38,2021-09-11,2021-09-17,7
Kandy,2021,39,2021-09-18,2021-09-24,9
Kandy,2021,40,2021-09-25,2021-10-01,13
Kandy,2021,41,2021-10-02,2021-10-08,23
Kandy,2021,43,2021-10-16,2021-10-22,29
Kandy,2021,44,2021-10-23,2021-10-29,25
Kandy,2021,45,2021-10-30,2021-11-05,27
Kandy,2021,46,2021-11-06,2021-11-12,25
Kandy,2021,47,2021-11-13,2021-11-19,32
Kandy,2021,48,2021-11-20,2021-11-26,47
Kandy,2021,49,2021-11-27,2021-12-03,46
Kandy,2021,50,2021-12-04,2021-12-10,47
Kandy,2021,51,2021-12-11,2021-12-17,72
Kandy,2021,52,2021-12-18,2021-12-24,72
Kandy,2021,53,2021-12-25,2021-12-31,72
Kandy,2022,1,2022-01-01,2022-01-07,10
Kandy,2022,2,2022-01-08,2022-01-14,78
Kandy,2022,3,2022-01-15,2022-01-21,53
Kandy,2022,4,2022-01-22,2022-01-28,66
Kandy,2022,5,2022-01-29,2022-02-04,41
Kandy,2022,6,2022-02-05,2022-02-11,30
Kandy,2022,7,2022-02-12,2022-02-18,15
Kandy,2022,8,2022-02-19,2022-02-25,25
Kandy,2022,9,2022-02-26,2022-03-04,28
Kandy,2022,10,2022-03-05,2022-03-11,24
Kandy,2022,11,2022-03-12,2022-03-18,23
Kandy,2022,12,2022-03-19,2022-03-25,22
Kandy,2022,13,2022-03-26,2022-04-01,15
Kandy,2022,14,2022-04-02,2022-04-08,37
Kandy,2022,15,2022-04-09,2022-04-15,19
Kandy,2022,16,2022-04-16,2022-04-22,39
Kandy,2022,17,2022-04-23,2022-04-29,40
Kandy,2022,18,2022-04-30,2022-05-06,60
Kandy,2022,19,2022-05-07,2022-05-13,61
Kandy,2022,20,2022-05-14,2022-05-20,86
Kandy,2022,21,2022-05-21,2022-05-27,11
Kandy,2022,22,2022-05-28,2022-06-03,11
Kandy,2022,23,2022-06-04,2022-06-10,12
Kandy,2022,24,2022-06-11,2022-06-17,19
Kandy,2022,25,2022-06-18,2022-06-24,21
Kandy,2022,26,2022-06-25,2022-07-01,19
Kandy,2022,27,2022-07-02,2022-07-08,27
Kandy,2022,28,2022-07-09,2022-07-15,20
Kandy,2022,29,2022-07-16,2022-07-22,23
Kandy,2022,30,2022-07-23,2022-07-29,23
Kandy,2022,31,2022-07-30,2022-08-05,24
Kandy,2022,32,2022-08-06,2022-08-12,19
Kandy,2022,33,2022-08-13,2022-08-19,19
Kandy,2022,34,2022-08-20,2022-08-26,18
Kandy,2022,35,2022-08-27,2022-09-02,39
Kandy,2022,36,2022-09-03,2022-09-09,11
Kandy,2022,37,2022-09-10,2022-09-16,0
Kandy,2022,38,2022-09-17,2022-09-23,90
Kandy,2022,39,2022-09-24,2022-09-30,100
Kandy,2022,40,2022-10-01,2022-10-07,11
Kandy,2022,41,2022-10-08,2022-10-14,87
Kandy,2022,42,2022-10-15,2022-10-21,97
Kandy,2022,44,2022-10-29,2022-11-04,96
Kandy,2022,45,2022-11-05,2022-11-11,84
Kandy,2022,46,2022-11-12,2022-11-18,82
Kandy,2022,47,2022-11-19,2022-11-25,79
Kandy,2022,48,2022-11-26,2022-12-02,10
Kandy,2022,49,2022-12-03,2022-12-09,69
Kandy,2022,50,2022-12-10,2022-12-16,73
Kandy,2022,51,2022-12-17,2022-12-23,64
Kandy,2022,52,2022-12-24,2022-12-30,50
Kandy,2023,1,2022-12-31,2023-01-06,72
Kandy,2023,2,2023-01-07,2023-01-13,87
Kandy,2023,3,2023-01-14,2023-01-20,65
Kandy,2023,4,2023-01-21,2023-01-27,72
Kandy,2023,5,2023-01-28,2023-02-03,85
Kandy,2023,6,2023-02-04,2023-02-10,75
Kandy,2023,7,2023-02-11,2023-02-17,53
Kandy,2023,8,2023-02-18,2023-02-24,47
Kandy,2023,9,2023-02-25,2023-03-03,59
Kandy,2023,10,2023-03-04,2023-03-10,54
Kandy,2023,11,2023-03-11,2023-03-17,71
Kandy,2023,12,2023-03-18,2023-03-24,80
Kandy,2023,13,2023-03-25,2023-03-31,112
Kandy,2023,14,2023-04-01,2023-04-07,98
Kandy,2023,15,2023-04-08,2023-04-14,91
Kandy,2023,16,2023-04-15,2023-04-21,101
Kandy,2023,17,2023-04-22,2023-04-28,126
Kandy,2023,18,2023-04-29,2023-05-05,103
Kandy,2023,19,2023-05-06,2023-05-12,196
Kandy,2023,20,2023-05-13,2023-05-19,211
Kandy,2023,21,2023-05-20,2023-05-26,236
Kandy,2023,22,2023-05-27,2023-06-02,237
Kandy,2023,23,2023-06-03,2023-06-09,263
Kandy,2023,24,2023-06-10,2023-06-16,278
Kandy,2023,25,2023-06-17,2023-06-23,277
Kandy,2023,26,2023-06-24,2023-06-30,242
Kandy,2023,27,2023-07-01,2023-07-07,285
Kandy,2023,28,2023-07-08,2023-07-14,262
Kandy,2023,29,2023-07-15,2023-07-21,233
Kandy,2023,30,2023-07-22,2023-07-28,253
Kandy,2023,31,2023-07-29,2023-08-04,272
Kandy,2023,32,2023-08-05,2023-08-11,325
Kandy,2023,33,2023-08-12,2023-08-18,221
Kandy,2023,34,2023-08-19,2023-08-25,257
Kandy,2023,35,2023-08-26,2023-09-01,167
Kandy,2023,36,2023-09-02,2023-09-08,201
Kandy,2023,37,2023-09-09,2023-09-15,125
Kandy,2023,38,2023-09-16,2023-09-22,132
Kandy,2023,39,2023-09-23,2023-09-29,120
Kandy,2023,40,2023-08-30,2023-09-06,124
Kandy,2023,41,2023-10-07,2023-10-13,139
Kandy,2023,42,2023-10-14,2023-10-20,137
Kandy,2023,43,2023-10-21,2023-10-27,185
Kandy,2023,44,2023-10-28,2023-11-03,254
Kandy,2023,45,2023-11-04,2023-11-10,22
Kandy,2023,46,2023-11-11,2023-11-17,0
Kandy,2023,47,2023-11-18,2023-11-24,33
Kandy,2023,48,2023-11-25,2023-12-01,175
Kandy,2023,49,2023-12-02,2023-12-08,469
Kandy,2023,50,2023-12-09,2023-12-15,353
Kandy,2023,51,2023-12-16,2023-12-22,418
Kandy,2023,52,2023-12-23,2023-12-29,330
Kandy,2024,1,2023-12-30,2024-01-05,237
Kandy,2024,2,2024-01-06,2024-01-12,199
Kandy,2024,3,2024-01-13,2024-01-19,165
Kandy,2024,4,2024-01-20,2024-01-26,186
Kandy,2024,5,2024-01-27,2024-02-02,126
Kandy,2024,6,2024-02-03,2024-02-09,126
Kandy,2024,7,2024-02-10,2024-02-16,86
Kandy,2024,8,2024-02-17,2024-02-23,83
Kandy,2024,9,2024-02-24,2024-03-01,58
Kandy,2024,10,2024-03-02,2024-03-08,68
Kandy,2024,11,2024-03-09,2024-03-15,59
Kandy,2024,12,2024-03-16,2024-03-22,42
Kandy,2024,13,2024-03-23,2024-03-29,51
