District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),Estimated_Population,Source_Type,elevation_m
Kilinochchi,2019,49,2019-11-30,2019-12-06,25,136.7,136.7,89.57142857142857,94.57142857142856,80.57142857142857,27.357142857142858,24.214285714285715,29.52857142857143,31.7,27.857142857142858,25.52857142857143,63.0,127043,interpolated,19.0
Kilinochchi,2019,50,2019-12-07,2019-12-13,37,32.0,32.0,82.14285714285714,90.42857142857144,71.71428571428571,28.142857142857142,24.485714285714288,29.457142857142856,31.61428571428572,28.057142857142857,26.057142857142857,51.0,127043,interpolated,19.0
Kilinochchi,2019,51,2019-12-14,2019-12-20,27,22.8,22.8,83.57142857142857,90.42857142857144,75.0,28.071428571428573,24.642857142857142,29.4,31.342857142857145,27.985714285714288,26.12857142857143,53.0,127043,interpolated,19.0
Kilinochchi,2019,52,2019-12-21,2019-12-27,25,61.400000000000006,61.400000000000006,84.0,92.57142857142856,72.85714285714286,27.942857142857143,23.82857142857143,29.3,31.885714285714283,27.6,25.7,51.0,127043,interpolated,19.0
Kilinochchi,2019,53,2019-12-28,2020-01-03,27,6.0,6.0,83.14285714285714,91.57142857142856,72.57142857142857,28.25714285714286,23.642857142857142,29.714285714285715,32.32857142857143,27.65714285714285,25.82857142857143,51.0,127043,interpolated,19.0
Kilinochchi,2020,2,2020-01-04,2020-01-10,21,3.7,3.7,78.85714285714286,89.85714285714286,66.0,28.74285714285714,23.82857142857143,29.32857142857143,32.142857142857146,27.37142857142857,26.1,3.0,128977,interpolated,19.0
Kilinochchi,2020,3,2020-01-11,2020-01-17,15,4.5,4.5,74.0,85.28571428571429,60.85714285714285,27.857142857142858,22.642857142857142,27.428571428571427,30.142857142857142,24.942857142857143,25.185714285714287,51.0,128977,interpolated,19.0
Kilinochchi,2020,4,2020-01-18,2020-01-24,16,10.7,10.7,79.0,87.14285714285714,68.42857142857143,28.77142857142857,24.87142857142857,29.314285714285717,31.685714285714287,28.085714285714285,26.442857142857143,51.0,128977,interpolated,19.0
Kilinochchi,2020,5,2020-01-25,2020-01-31,12,0.0,0.0,75.71428571428571,91.14285714285714,58.85714285714285,29.32857142857143,21.87142857142857,28.285714285714285,32.82857142857143,24.814285714285717,25.414285714285715,3.0,128977,interpolated,19.0
Kilinochchi,2020,6,2020-02-01,2020-02-07,9,1.8,1.8,72.85714285714286,88.0,56.0,29.428571428571427,23.214285714285715,28.61428571428572,32.04285714285714,26.314285714285717,26.02857142857143,3.0,128977,interpolated,19.0
Kilinochchi,2020,7,2020-02-08,2020-02-14,10,3.5,3.5,70.85714285714286,84.85714285714286,56.142857142857146,29.414285714285715,23.885714285714283,28.585714285714285,31.72857142857143,26.357142857142858,26.457142857142856,3.0,128977,interpolated,19.0
Kilinochchi,2020,8,2020-02-15,2020-02-21,6,5.9,5.9,71.71428571428571,86.57142857142857,55.0,29.37142857142857,22.914285714285715,28.2,31.757142857142856,25.5,25.942857142857143,3.0,128977,interpolated,19.0
Kilinochchi,2020,9,2020-02-22,2020-02-28,6,5.7,5.7,75.71428571428571,89.71428571428571,59.85714285714285,29.885714285714283,24.61428571428572,29.842857142857145,32.885714285714286,28.228571428571428,26.885714285714283,3.0,128977,interpolated,19.0
Kilinochchi,2020,10,2020-02-29,2020-03-06,5,1.2,1.2,73.42857142857143,91.28571428571428,52.142857142857146,30.957142857142856,22.542857142857144,29.728571428571428,35.48571428571429,25.87142857142857,26.428571428571427,3.0,128977,interpolated,19.0
Kilinochchi,2020,11,2020-03-07,2020-03-13,0,2.1,2.1,74.57142857142857,92.71428571428572,53.142857142857146,31.75714285714286,23.37142857142857,30.75714285714286,36.142857142857146,27.25714285714286,27.142857142857142,3.0,128977,interpolated,19.0
Kilinochchi,2020,12,2020-03-14,2020-03-20,3,2.0,2.0,73.71428571428571,90.42857142857144,53.85714285714285,31.928571428571427,24.514285714285712,31.47142857142857,35.75714285714286,28.642857142857142,27.842857142857145,3.0,128977,interpolated,19.0
Kilinochchi,2020,13,2020-03-21,2020-03-27,0,0.2,0.2,72.85714285714286,92.28571428571428,49.42857142857143,32.48571428571429,23.557142857142857,31.11428571428572,36.885714285714286,27.47142857142857,27.514285714285712,3.0,128977,interpolated,19.0
Kilinochchi,2020,14,2020-03-28,2020-04-03,1,0.0,0.0,73.42857142857143,94.42857142857144,47.85714285714285,32.81428571428571,23.15714285714285,31.285714285714285,37.22857142857144,27.142857142857142,27.5,3.0,128977,interpolated,19.0
Kilinochchi,2020,15,2020-04-04,2020-04-10,0,11.1,11.1,76.0,94.57142857142856,50.71428571428572,33.84285714285714,25.15714285714285,33.885714285714286,39.942857142857136,30.5,28.82857142857143,51.0,128977,interpolated,19.0
Kilinochchi,2020,16,2020-04-11,2020-04-17,0,5.2,5.2,74.28571428571429,93.57142857142856,52.0,33.41428571428572,25.042857142857144,33.57142857142857,38.55714285714286,30.2,28.9,51.0,128977,interpolated,19.0
Kilinochchi,2020,17,2020-04-18,2020-04-24,0,8.9,8.9,73.42857142857143,92.71428571428572,48.142857142857146,34.57142857142857,25.728571428571428,34.58571428571428,40.08571428571429,31.25714285714286,29.557142857142857,51.0,128977,interpolated,19.0
Kilinochchi,2020,18,2020-04-25,2020-05-01,0,14.3,14.3,74.71428571428571,93.14285714285714,50.285714285714285,34.82857142857143,26.1,35.471428571428575,41.2,31.65714285714285,29.885714285714283,51.0,128977,interpolated,19.0
Kilinochchi,2020,19,2020-05-02,2020-05-08,1,22.4,22.4,74.0,92.42857142857144,46.57142857142857,35.34285714285714,26.2,34.98571428571428,41.114285714285714,31.485714285714288,29.74285714285714,51.0,128977,interpolated,19.0
Kilinochchi,2020,20,2020-05-09,2020-05-15,0,31.500000000000004,31.500000000000004,80.57142857142857,95.28571428571428,61.142857142857146,32.7,25.74285714285714,34.51428571428572,39.3,31.414285714285715,28.62857142857143,61.0,128977,interpolated,19.0
Kilinochchi,2020,21,2020-05-16,2020-05-22,0,5.199999999999999,5.199999999999999,73.85714285714286,88.42857142857143,56.42857142857143,33.82857142857143,27.542857142857144,34.3,37.51428571428572,31.814285714285717,30.25714285714286,3.0,128977,interpolated,19.0
Kilinochchi,2020,22,2020-05-23,2020-05-29,0,2.5,2.5,71.57142857142857,88.28571428571429,49.42857142857143,35.17142857142857,27.185714285714287,34.45714285714286,39.48571428571428,31.428571428571427,30.442857142857143,51.0,128977,interpolated,19.0
Kilinochchi,2020,23,2020-05-30,2020-06-05,3,2.5,2.5,70.14285714285714,85.0,51.42857142857143,33.92857142857143,26.942857142857143,32.7,36.885714285714286,30.3,29.814285714285717,3.0,128977,interpolated,19.0
Kilinochchi,2020,24,2020-06-06,2020-06-12,2,5.0,5.0,71.14285714285714,84.0,53.85714285714285,33.0,27.2,32.357142857142854,35.74285714285714,30.27142857142857,29.571428571428573,3.0,128977,interpolated,19.0
Kilinochchi,2020,25,2020-06-13,2020-06-19,5,0.2,0.2,65.42857142857143,83.42857142857143,46.285714285714285,35.142857142857146,27.62857142857143,33.77142857142857,38.61428571428571,31.1,30.785714285714285,3.0,128977,interpolated,19.0
Kilinochchi,2020,26,2020-06-20,2020-06-26,1,19.8,19.8,70.42857142857143,86.42857142857143,51.85714285714285,33.44285714285714,26.97142857142857,33.614285714285714,37.285714285714285,31.057142857142857,29.7,51.0,128977,interpolated,19.0
Kilinochchi,2020,27,2020-06-27,2020-07-03,0,3.8,3.8,69.14285714285714,84.0,50.0,33.81428571428571,27.042857142857144,33.0,37.5,30.24285714285714,29.74285714285714,51.0,128977,interpolated,19.0
Kilinochchi,2020,28,2020-07-04,2020-07-10,0,32.1,32.1,71.42857142857143,87.0,50.42857142857143,33.6,26.214285714285715,32.714285714285715,37.2,29.62857142857143,29.185714285714287,3.0,128977,interpolated,19.0
Kilinochchi,2020,29,2020-07-11,2020-07-17,3,2.7,2.7,70.42857142857143,85.71428571428571,51.42857142857143,33.42857142857143,26.485714285714288,32.74285714285714,36.98571428571428,30.057142857142857,29.342857142857145,51.0,128977,interpolated,19.0
Kilinochchi,2020,30,2020-07-18,2020-07-24,1,20.7,20.7,73.71428571428571,88.57142857142857,52.85714285714285,32.957142857142856,25.385714285714283,32.52857142857143,37.12857142857143,29.485714285714288,28.542857142857144,51.0,128977,interpolated,19.0
Kilinochchi,2020,31,2020-07-25,2020-07-31,2,8.4,8.4,73.14285714285714,88.42857142857143,54.142857142857146,32.27142857142857,25.985714285714288,31.942857142857143,35.68571428571428,29.414285714285715,28.6,51.0,128977,interpolated,19.0
Kilinochchi,2020,32,2020-08-01,2020-08-07,2,1.9,1.9,72.57142857142857,84.0,54.85714285714285,32.357142857142854,26.77142857142857,30.742857142857144,33.92857142857143,28.928571428571427,28.82857142857143,3.0,128977,interpolated,19.0
Kilinochchi,2020,33,2020-08-08,2020-08-14,0,4.2,4.2,71.28571428571429,86.71428571428571,52.71428571428572,32.7,26.185714285714287,31.485714285714288,35.614285714285714,29.342857142857145,28.785714285714285,3.0,128977,interpolated,19.0
Kilinochchi,2020,34,2020-08-15,2020-08-21,1,1.2,1.2,65.42857142857143,84.85714285714286,42.71428571428572,34.75714285714286,26.2,32.31428571428571,37.65714285714286,29.185714285714287,29.7,3.0,128977,interpolated,19.0
Kilinochchi,2020,35,2020-08-22,2020-08-28,0,3.4000000000000004,3.4000000000000004,65.71428571428571,85.0,44.85714285714285,35.05714285714286,26.27142857142857,33.4,38.885714285714286,30.057142857142857,30.0,51.0,128977,interpolated,19.0
Kilinochchi,2020,36,2020-08-29,2020-09-04,0,11.3,11.3,70.71428571428571,87.71428571428571,51.285714285714285,33.18571428571429,25.842857142857145,32.5,36.82857142857143,29.8,28.942857142857143,51.0,128977,interpolated,19.0
Kilinochchi,2020,37,2020-09-05,2020-09-11,1,24.5,24.5,72.85714285714286,86.28571428571429,54.57142857142857,32.22857142857143,25.942857142857143,30.914285714285715,34.54285714285714,28.714285714285715,28.4,3.0,128977,interpolated,19.0
Kilinochchi,2020,38,2020-09-12,2020-09-18,0,5.1000000000000005,5.1000000000000005,70.57142857142857,86.0,50.0,33.128571428571426,26.414285714285715,31.642857142857142,35.385714285714286,29.585714285714285,29.042857142857144,51.0,128977,interpolated,19.0
Kilinochchi,2020,39,2020-09-19,2020-09-25,0,13.3,13.3,71.42857142857143,85.0,50.85714285714285,33.01428571428571,26.37142857142857,30.985714285714288,34.74285714285714,29.071428571428573,28.82857142857143,3.0,128977,interpolated,19.0
Kilinochchi,2020,40,2020-09-26,2020-10-02,1,8.200000000000001,8.200000000000001,71.42857142857143,87.28571428571429,51.285714285714285,32.74285714285714,25.728571428571428,31.314285714285717,35.41428571428572,28.785714285714285,28.6,51.0,128977,interpolated,19.0
Kilinochchi,2020,41,2020-10-03,2020-10-09,1,4.3,4.3,65.14285714285714,84.71428571428571,39.0,35.17142857142857,25.885714285714283,32.31428571428572,38.114285714285714,28.985714285714288,29.557142857142857,3.0,128977,interpolated,19.0
Kilinochchi,2020,42,2020-10-10,2020-10-16,0,3.9,3.9,70.42857142857143,83.85714285714286,52.71428571428572,32.55714285714286,26.7,31.0,34.2,29.12857142857143,28.928571428571427,3.0,128977,interpolated,19.0
Kilinochchi,2020,43,2020-10-17,2020-10-23,1,4.3,4.3,69.71428571428571,86.57142857142857,47.285714285714285,33.51428571428571,26.085714285714285,32.228571428571435,36.55714285714286,29.74285714285714,29.057142857142857,51.0,128977,interpolated,19.0
Kilinochchi,2020,44,2020-10-24,2020-10-30,0,7.4,7.4,72.28571428571429,91.85714285714286,50.142857142857146,32.885714285714286,25.24285714285714,32.82857142857143,36.75714285714286,29.942857142857143,28.61428571428572,51.0,128977,interpolated,19.0
Kilinochchi,2020,45,2020-10-31,2020-11-06,2,30.9,30.9,78.28571428571429,96.14285714285714,57.285714285714285,31.957142857142856,24.457142857142856,32.628571428571426,36.57142857142857,29.571428571428573,27.857142857142858,51.0,128977,interpolated,19.0
Kilinochchi,2020,46,2020-11-07,2020-11-13,0,73.8,73.8,86.0,94.57142857142856,73.85714285714286,28.985714285714288,24.642857142857142,30.82857142857143,33.4,28.857142857142858,26.52857142857143,63.0,128977,interpolated,19.0
Kilinochchi,2020,47,2020-11-14,2020-11-20,1,51.4,51.4,85.57142857142857,94.28571428571428,71.57142857142857,29.442857142857143,24.74285714285714,31.1,34.55714285714286,29.085714285714285,26.6,53.0,128977,interpolated,19.0
Kilinochchi,2020,48,2020-11-21,2020-11-27,2,94.2,94.2,82.85714285714286,90.85714285714286,71.85714285714286,28.37142857142857,24.65714285714285,29.24285714285714,31.67142857142857,27.642857142857142,26.057142857142857,63.0,128977,interpolated,19.0
Kilinochchi,2020,49,2020-11-28,2020-12-04,0,224.1,224.1,86.42857142857143,94.71428571428572,77.42857142857143,27.914285714285715,24.185714285714287,29.228571428571428,31.571428571428573,27.228571428571428,25.842857142857145,53.0,128977,interpolated,19.0
Kilinochchi,2020,50,2020-12-05,2020-12-11,1,48.7,48.7,85.71428571428571,93.57142857142856,75.0,28.17142857142857,23.885714285714283,29.728571428571428,32.58571428571428,27.842857142857145,25.714285714285715,51.0,128977,interpolated,19.0
Kilinochchi,2020,51,2020-12-12,2020-12-18,0,87.8,87.8,85.0,93.0,75.57142857142857,27.2,23.314285714285717,28.67142857142857,31.3,26.75714285714286,25.057142857142857,51.0,128977,interpolated,19.0
Kilinochchi,2020,52,2020-12-19,2020-12-25,0,45.3,45.3,81.85714285714286,89.57142857142857,73.28571428571429,26.8,23.928571428571427,27.842857142857145,29.085714285714285,26.7,25.25714285714286,51.0,128977,interpolated,19.0
Kilinochchi,2021,1,2020-12-26,2021-01-01,612,70.30000000000001,70.30000000000001,84.57142857142857,91.42857142857144,76.28571428571429,27.085714285714285,23.82857142857143,28.414285714285715,30.442857142857143,26.97142857142857,25.3,63.0,130910,interpolated,19.0
Kilinochchi,2021,2,2021-01-02,2021-01-08,2,56.1,56.1,88.71428571428571,95.0,79.14285714285714,27.77142857142857,23.842857142857145,29.75714285714286,32.371428571428574,27.914285714285715,25.485714285714288,61.0,130910,interpolated,19.0
Kilinochchi,2021,3,2021-01-09,2021-01-15,2,404.0,404.0,90.71428571428572,95.14285714285714,83.85714285714286,27.0,23.942857142857143,28.814285714285717,30.842857142857145,27.314285714285717,25.142857142857142,63.0,130910,interpolated,19.0
Kilinochchi,2021,4,2021-01-16,2021-01-22,2,60.8,60.8,83.57142857142857,92.0,73.14285714285714,27.714285714285715,23.728571428571428,29.014285714285712,31.61428571428572,27.3,25.442857142857143,51.0,130910,interpolated,19.0
Kilinochchi,2021,5,2021-01-23,2021-01-29,3,6.8,6.8,74.28571428571429,87.28571428571429,61.71428571428572,27.571428571428573,23.15714285714285,27.485714285714288,29.985714285714288,25.75714285714286,25.17142857142857,3.0,130910,interpolated,19.0
Kilinochchi,2021,6,2021-01-30,2021-02-05,3,20.2,20.2,80.14285714285714,87.14285714285714,72.14285714285714,27.385714285714283,23.8,27.985714285714288,30.82857142857143,26.457142857142856,25.37142857142857,3.0,130910,interpolated,19.0
Kilinochchi,2021,7,2021-02-06,2021-02-12,2,3.0,3.0,72.14285714285714,82.42857142857143,62.57142857142857,27.228571428571428,22.985714285714288,26.65714285714285,29.385714285714283,24.714285714285715,24.97142857142857,3.0,130910,interpolated,19.0
Kilinochchi,2021,8,2021-02-13,2021-02-19,1,3.1,3.1,79.57142857142857,91.57142857142856,65.57142857142857,28.2,22.62857142857143,28.314285714285717,31.985714285714284,26.014285714285712,25.185714285714287,3.0,130910,interpolated,19.0
Kilinochchi,2021,9,2021-02-20,2021-02-26,0,9.1,9.1,81.57142857142857,92.57142857142856,67.57142857142857,28.67142857142857,23.02857142857143,29.071428571428573,33.128571428571426,26.357142857142858,25.514285714285712,3.0,130910,interpolated,19.0
Kilinochchi,2021,10,2021-02-27,2021-03-05,0,0.0,0.0,74.57142857142857,90.71428571428572,51.71428571428572,30.25714285714286,21.957142857142856,28.685714285714287,34.24285714285714,24.885714285714283,25.7,2.0,130910,interpolated,19.0
Kilinochchi,2021,11,2021-03-06,2021-03-12,0,6.9,6.9,81.14285714285714,94.42857142857144,64.42857142857143,30.085714285714285,23.75714285714286,30.74285714285714,34.74285714285714,28.085714285714285,26.714285714285715,3.0,130910,interpolated,19.0
Kilinochchi,2021,12,2021-03-13,2021-03-19,0,3.3,3.3,74.85714285714286,89.14285714285714,57.57142857142857,30.47142857142857,23.95714285714286,30.571428571428573,34.32857142857143,27.82857142857143,27.057142857142857,51.0,130910,interpolated,19.0
Kilinochchi,2021,13,2021-03-20,2021-03-26,1,3.1,3.1,76.42857142857143,92.71428571428572,58.142857142857146,31.557142857142857,24.428571428571427,32.128571428571426,36.614285714285714,29.1,27.77142857142857,3.0,130910,interpolated,19.0
Kilinochchi,2021,14,2021-03-27,2021-04-02,2,3.6,3.6,73.0,92.42857142857144,50.142857142857146,33.68571428571429,25.042857142857144,33.05714285714286,38.6,29.2,28.9,3.0,130910,interpolated,19.0
Kilinochchi,2021,15,2021-04-03,2021-04-09,0,1.2000000000000002,1.2000000000000002,72.0,92.14285714285714,45.42857142857143,33.91428571428572,25.02857142857143,33.114285714285714,38.91428571428571,29.27142857142857,28.842857142857145,3.0,130910,interpolated,19.0
Kilinochchi,2021,16,2021-04-10,2021-04-16,0,52.2,52.2,81.85714285714286,95.14285714285714,60.71428571428572,31.571428571428573,24.37142857142857,32.41428571428572,37.48571428571428,29.485714285714288,27.3,63.0,130910,interpolated,19.0
Kilinochchi,2021,17,2021-04-17,2021-04-23,1,4.7,4.7,77.42857142857143,93.71428571428572,54.285714285714285,33.128571428571426,25.12857142857143,33.4,38.84285714285714,29.61428571428572,28.585714285714285,51.0,130910,interpolated,19.0
Kilinochchi,2021,18,2021-04-24,2021-04-30,0,9.2,9.2,74.42857142857143,91.85714285714286,51.85714285714285,33.72857142857143,25.514285714285712,34.18571428571429,39.75714285714286,30.2,29.142857142857142,51.0,130910,interpolated,19.0
Kilinochchi,2021,19,2021-05-01,2021-05-07,0,31.1,31.1,81.85714285714286,95.71428571428572,63.285714285714285,31.957142857142856,25.1,33.471428571428575,38.31428571428571,30.442857142857143,27.97142857142857,63.0,130910,interpolated,19.0
Kilinochchi,2021,20,2021-05-08,2021-05-14,1,28.7,28.7,80.42857142857143,93.57142857142856,62.142857142857146,32.58571428571428,25.342857142857145,33.214285714285715,38.385714285714286,30.285714285714285,28.32857142857143,61.0,130910,interpolated,19.0
Kilinochchi,2021,21,2021-05-15,2021-05-21,0,2.4,2.4,75.42857142857143,87.42857142857143,60.42857142857143,32.41428571428571,26.728571428571428,32.84285714285714,36.35714285714285,30.514285714285712,29.11428571428572,51.0,130910,interpolated,19.0
Kilinochchi,2021,22,2021-05-22,2021-05-28,0,5.7,5.7,74.0,85.42857142857143,58.85714285714285,32.114285714285714,26.9,31.6,34.55714285714286,29.457142857142856,29.11428571428572,3.0,130910,interpolated,19.0
Kilinochchi,2021,23,2021-05-29,2021-06-04,1,15.0,15.0,72.14285714285714,88.42857142857143,50.42857142857143,34.31428571428571,26.642857142857142,33.68571428571429,39.31428571428571,30.442857142857143,29.714285714285715,3.0,130910,interpolated,19.0
